loss_reconstruction,loss_linearity
0.7660991467994915,0.08930779111570986
0.2643420174118661,0.0006908395802183951
0.2161936233813897,0.0008332744062782687
0.21013253036357124,0.0004559624728998113
0.20685680138681273,0.0012749319200848115
0.2046623190030975,0.00048646773434033114
0.2040161824018642,0.0005226663565577599
0.20374209048281405,0.0013987565465082962
0.20364735645039792,0.00025439699013915973
0.2034516686488732,0.0005551264089470243
0.20335490174651466,0.000345239793431874
0.20256750765019382,0.00039513462063977834
0.20276175315514328,0.00013883310278388233
0.20258236630512627,0.00013972445392952145
0.20257598673050908,0.00011326549448232552
0.20231186996036815,0.00016702527240530904
0.20205973660019064,7.998649144871582e-05
0.20219267892773604,0.00011489949321946855
0.2019410911178461,5.082737486456813e-05
0.2019946219214805,3.103746107370624e-05
