loss_reconstruction,loss_linearity
1.2487828777878278,0.061631075046636945
0.7805311877989577,0.004212314763603278
0.6284906138683451,0.002460492153130172
0.5284864255314538,0.002115042508147837
0.4316328236628474,0.0018845328133573242
0.34134014546072194,0.0019446456737456789
0.26253086735991304,0.0018691634135096066
0.2024953919824902,0.0019783276288043556
0.15605001698869803,0.0018781877226438422
0.12218104758307377,0.0018770657030331226
0.09857275762442928,0.0018720719985159528
0.08275935093774872,0.0018806728820289027
0.06917672102956286,0.0018510070645647379
0.06080303415056847,0.001794368970574906
0.053662206168628566,0.0018693733674501527
0.04874332128317362,0.0018160367932610075
0.04438342015201541,0.0017948866223831518
0.04134454937706684,0.001779069101572756
0.03767526624149995,0.001742055446119235
0.03649882486854098,0.0017597276933401344
0.03454509681095706,0.0017202888205322879
0.03345576659763786,0.0017339630887641423
0.0323554700684931,0.0017798632432035003
0.030960230181747723,0.0017005562986404544
0.030471574485142174,0.0017020876317137687
0.02945409195832209,0.0016364586606981287
0.028710850881507505,0.0016021744638991021
0.028695233435876887,0.001617127477663292
0.027501115475559043,0.0015676354061832137
0.02719964108482283,0.0015456576297314334
0.026687150256803144,0.0014981783414009869
0.026982536035073026,0.0015423781439492194
0.026406764369907392,0.0014668965762750753
0.026000232742874618,0.0014390775889542764
0.025768910112713362,0.0014688860351624261
0.02526587647343449,0.0014224885990992988
0.02509485767909573,0.0014301066573374672
0.024670739056437647,0.0013908693940196456
0.0249259914933197,0.0014121114278222177
0.02444200497370303,0.0014115867645657014
0.023976512348164503,0.0013831183535918273
0.02426260834105373,0.0013624467239677707
0.023661618992366677,0.0013444542244386338
0.023242009439113632,0.0013948856043347205
0.023137549892187758,0.0013045144898457398
0.02302609956336405,0.0012674252574404468
0.022675621974963606,0.001292105837183288
0.022554557116317684,0.0012981305295231955
0.022630766952964638,0.0013438553618636711
0.022492023139952334,0.0013229547923021318
0.022320572286844254,0.0013275687525363454
0.02159709500363621,0.0012682540474544422
0.021780109617249896,0.00121856608300722
0.02154870319302536,0.0012809120938831057
0.021022076121763635,0.0012327240010343952
0.02101523251380102,0.0012793452837866488
0.021301340032119215,0.0012780641138194074
0.020993777138777776,0.0012395685936896076
0.02100482474183589,0.00126564434458609
0.020684336664170105,0.0012128345384924165
0.020348294281048684,0.001217405824240387
0.02015225564806295,0.0011865701598187675
0.020310612849831263,0.001215305537342446
0.01941914373544362,0.0011536418073298785
0.01980547492090243,0.0011922295293308814
