loss_reconstruction,loss_prediction_1,loss_prediction_2,loss_prediction_3,loss_prediction_4,loss_linearity_1,loss_linearity_2,loss_linearity_3,loss_linearity_4,lin_dyn_weight
0.004191747245689233,0.0041381684933058036,0.00421327014043126,0.004291100247252372,0.004442903052975414,0.0009415818682511247,0.0013307973376965971,0.0017129690511532689,0.002320878498095979,0.9196764230728149
0.00416449191529424,0.0041137569313568455,0.004210646539646131,0.004288311116397381,0.0044457828676107754,0.001029155910595931,0.0014424456573862543,0.0018124980714312323,0.002459695712933617,0.9201719164848328
0.004184689357756607,0.004116999621312785,0.004220001960313449,0.0043295262361405995,0.004537369730451735,0.001039899695384246,0.0015366976675126821,0.0018149009249824029,0.002379024644151971,0.9198054671287537
0.004119476538792413,0.004086166510098083,0.004237802048283879,0.004418962820362981,0.004665192146535202,0.0011542089238402344,0.0017548507675328243,0.0019338126281797084,0.002502833084974398,0.9210028648376465
0.003905521878491967,0.0038618893833250127,0.00395934840774424,0.004065338144158964,0.004251469868004963,0.0008412641322901172,0.0012341805718718997,0.0014790397598057664,0.001961558471403776,0.9249356389045715
0.003883557166323386,0.0038195493310609814,0.003927302574338291,0.00401812338180119,0.004204350300834224,0.0008460738594763943,0.0012341913672023884,0.0014691082059696157,0.001971199082070461,0.9253496527671814
0.003821436946670855,0.0037707007309842494,0.003889186135042579,0.0039996772864332765,0.004186813489243549,0.0008416338961431256,0.001235878610763178,0.0014938856049450816,0.0019786244068014367,0.926493227481842
0.0038449051739868297,0.0038011859932173325,0.00388799236726857,0.003964291174485478,0.004122220835978946,0.0008207427160013267,0.001215721632013478,0.0014981370699662035,0.0019699577091922683,0.926056981086731
0.003940543232445595,0.003898815539795705,0.003993452957240484,0.004095288424161813,0.004256049806993174,0.0009265981779824342,0.001325489254668355,0.0015971549819173512,0.0021456086492386236,0.9242976307868958
0.0038625410737930447,0.003832086730468017,0.003947301176927423,0.004060301258759473,0.004237713222141548,0.0009225985531004206,0.0013656782459527735,0.0016524627409194425,0.002200734260822496,0.9257293343544006
0.003992785171415376,0.00398090439448033,0.0040895275230849945,0.004237115533361512,0.004431383148516699,0.0010144847072160212,0.0015093604821251124,0.0018237829245927354,0.002392706906883627,0.9233315587043762
0.0038063225601749715,0.0037835260016983877,0.0038882956104052645,0.003991671672631656,0.004162156083170445,0.0008896895388882327,0.0013018225680195515,0.0015991089617713324,0.002088735130445291,0.9267619252204895
0.0037231115644337028,0.003705712818911159,0.0037960056215524673,0.003919345619637639,0.004099026212208374,0.0008092161552149361,0.0012010151122306143,0.001463132039193184,0.0019986743097423865,0.928307056427002
