loss_reconstruction,loss_prediction,loss_linearity,loss_eigvalue,lin_dyn_weight
0.021336916794166487,0.024332103321962957,0.01445166361905215,,0.6577975153923035
0.02047062119913485,0.023264484814600396,0.016416985896133864,,0.6676335334777832
0.019928032729584953,0.02204499323789939,0.011432428473491851,,0.6747606992721558
0.019770657391494625,0.022354589370716032,0.01945860527116236,,0.6775232553482056
0.019681456131765734,0.021992132452194238,0.01446626559099627,,0.6782882213592529
0.01912715206367161,0.02096947574184024,0.011453869907390177,,0.6862804293632507
0.01913968407756202,0.021366141883821174,0.010660994334780578,,0.6854708790779114
0.018652528397059793,0.020508121694101086,0.011736285352165594,,0.6916722059249878
0.018842394358850517,0.020794382728336645,0.009143966486073291,,0.68976229429245
0.018409578117164944,0.020464116103208096,0.010386174637075245,,0.6951013207435608
0.018502371685314753,0.020615384923968333,0.010706898924862172,,0.6938973069190979
0.018113353374556464,0.02078644686625726,0.013944857770042748,,0.6993222236633301
0.01797098206510972,0.019756163355592268,0.008371515636489635,,0.7013007998466492
0.01797041828037507,0.01944852782658054,0.008318510242355812,,0.7018153071403503
0.0180539243827117,0.020374237906797002,0.01032181199759884,,0.7003936171531677
0.017659611687883135,0.019853526306895405,0.010315367976957607,,0.7070106863975525
0.018544572068443246,0.020713627835281252,0.009256610087550996,,0.6952797770500183
0.017452192465317793,0.01950918249386405,0.009243144480206932,,0.7081976532936096
0.01735139704102166,0.019002528311859508,0.007259529794319146,,0.7100316286087036
0.017447064555781936,0.019014322146493692,0.007280469367695079,,0.709128201007843
0.018945878061987758,0.025827338679346577,0.025923841204693987,,0.6896447539329529
0.01836483379021966,0.022479000558762063,0.014275033201712705,,0.6958741545677185
0.01723578954290289,0.019728578504764203,0.00995155019016472,,0.7114900946617126
0.017122770617179192,0.019265969086628178,0.005899082960426088,,0.7149904370307922
0.01763492730763259,0.019839058717557957,0.005530814459827047,,0.706755518913269
0.01682855023305873,0.018480753673405334,0.005941811269249058,,0.71780925989151
0.016334405965383984,0.019011113949958983,0.008648786367973357,,0.7240787744522095
0.015656141551765774,0.017749685724203452,0.00630389254954681,,0.7334655523300171
0.01628098985924318,0.018019817494874666,0.005704174943682775,,0.7249720096588135
0.016860535218512725,0.01937011163182377,0.00554010940805557,,0.7171210050582886
0.015584113163718749,0.01736836718400346,0.005206238629481189,,0.7345885634422302
0.01578408304162463,0.01755145045082227,0.004235485390118316,,0.732049286365509
0.015390371027385101,0.017405987345181586,0.0050349666758243185,,0.737585723400116
0.01567502689844961,0.01768478964163295,0.005948946617129221,,0.7336245179176331
0.015509593100773905,0.01719697289438494,0.0045092454075254,,0.7359533905982971
0.015270317649973142,0.017392728018297266,0.0055535209587408135,,0.7392677068710327
0.015063064747137934,0.01704518124461174,0.0047059211525416885,,0.7423040866851807
