loss_reconstruction,loss_prediction,loss_linearity,loss_eigvalue,lin_dyn_weight
0.711494725527137,0.7117023694131713,0.002135429720197639,,2.218213558080606e-05
0.25909990008331174,0.2608188582089887,0.018809830070780364,,0.014182254672050476
