0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
(-0.05032949149608612+0.8871013522148132j),(-0.05032949149608612-0.8871013522148132j),(0.7889540791511536+0.43977221846580505j),(0.7889540791511536-0.43977221846580505j),(0.9108908772468567+0.38952794671058655j),(0.9108908772468567-0.38952794671058655j),(0.9352931380271912+0.32845166325569153j),(0.9352931380271912-0.32845166325569153j),(0.953937828540802+0.2871078550815582j),(0.953937828540802-0.2871078550815582j),(0.968810498714447+0.2481601983308792j),(0.968810498714447-0.2481601983308792j),(0.9759593605995178+0.21021394431591034j),(0.9759593605995178-0.21021394431591034j),(0.9825233817100525+0.17186978459358215j),(0.9825233817100525-0.17186978459358215j),(0.9766733050346375+0.13724619150161743j),(0.9766733050346375-0.13724619150161743j),(0.9830731153488159+0.0709460973739624j),(0.9830731153488159-0.0709460973739624j),(1.0009846687316895+0j),(0.9823976755142212+0.015052685514092445j),(0.9823976755142212-0.015052685514092445j),(0.833805501461029+0j),(0.40248003602027893+0.5221071243286133j),(0.40248003602027893-0.5221071243286133j),(0.5541626811027527+0j),(-0.04383060336112976+0.6141305565834045j),(-0.04383060336112976-0.6141305565834045j),(0.33843597769737244+0.267471581697464j),(0.33843597769737244-0.267471581697464j),(0.10242156684398651+0.4302368462085724j),(0.10242156684398651-0.4302368462085724j),(0.3165542185306549+0j),(-0.5652883052825928+0.1895488053560257j),(-0.5652883052825928-0.1895488053560257j),(-0.1656627058982849+0.44133323431015015j),(-0.1656627058982849-0.44133323431015015j),(-0.5604745745658875+0j),(-0.1927236020565033+0.39918217062950134j),(-0.1927236020565033-0.39918217062950134j),(-0.49999308586120605+0.10017238557338715j),(-0.49999308586120605-0.10017238557338715j),(0.19380761682987213+0j),(-0.36087971925735474+0.24380500614643097j),(-0.36087971925735474-0.24380500614643097j),(-0.2526612877845764+0.2889825999736786j),(-0.2526612877845764-0.2889825999736786j),(-0.35329294204711914+0.20208702981472015j),(-0.35329294204711914-0.20208702981472015j),(-0.08016272634267807+0.24916046857833862j),(-0.08016272634267807-0.24916046857833862j),(-0.3567642867565155+0j),(-0.044619422405958176+0.148739293217659j),(-0.044619422405958176-0.148739293217659j),(-0.17837131023406982+0.1453658491373062j),(-0.17837131023406982-0.1453658491373062j),(-0.27965521812438965+0.066155806183815j),(-0.27965521812438965-0.066155806183815j),(-0.2593938112258911+0j),(0.016558000817894936+0j),(-0.04614342749118805+0j),(-0.10603733360767365+0j),(-0.14216086268424988+0j)
(-0.04998558387160301+0.8895847201347351j),(-0.04998558387160301-0.8895847201347351j),(0.7936481833457947+0.44296905398368835j),(0.7936481833457947-0.44296905398368835j),(0.9111203551292419+0.3895762264728546j),(0.9111203551292419-0.3895762264728546j),(0.9360731244087219+0.3280682861804962j),(0.9360731244087219-0.3280682861804962j),(0.9537695050239563+0.2866462171077728j),(0.9537695050239563-0.2866462171077728j),(0.9686830639839172+0.24837078154087067j),(0.9686830639839172-0.24837078154087067j),(0.9765649437904358+0.2105591744184494j),(0.9765649437904358-0.2105591744184494j),(0.9825654029846191+0.17187707126140594j),(0.9825654029846191-0.17187707126140594j),(0.9786472916603088+0.13716796040534973j),(0.9786472916603088-0.13716796040534973j),(0.9824717044830322+0.070380799472332j),(0.9824717044830322-0.070380799472332j),(0.984589159488678+0.004636694211512804j),(0.984589159488678-0.004636694211512804j),(0.9976381659507751+0j),(0.8390322923660278+0j),(0.40859150886535645+0.5267828702926636j),(0.40859150886535645-0.5267828702926636j),(0.5587092041969299+0j),(-0.043676815927028656+0.6199915409088135j),(-0.043676815927028656-0.6199915409088135j),(0.3429671823978424+0.2696121037006378j),(0.3429671823978424-0.2696121037006378j),(0.1051335260272026+0.4333192706108093j),(0.1051335260272026-0.4333192706108093j),(0.31865909695625305+0j),(-0.1603775918483734+0.4492223262786865j),(-0.1603775918483734-0.4492223262786865j),(-0.5647317171096802+0.189973384141922j),(-0.5647317171096802-0.189973384141922j),(-0.5598657727241516+0j),(-0.1934458613395691+0.3946716785430908j),(-0.1934458613395691-0.3946716785430908j),(-0.4997026026248932+0.10027088969945908j),(-0.4997026026248932-0.10027088969945908j),(0.193941131234169+0j),(-0.36081376671791077+0.2433265596628189j),(-0.36081376671791077-0.2433265596628189j),(-0.2529439628124237+0.2895825505256653j),(-0.2529439628124237-0.2895825505256653j),(-0.3521044850349426+0.202233225107193j),(-0.3521044850349426-0.202233225107193j),(-0.07866451144218445+0.24940580129623413j),(-0.07866451144218445-0.24940580129623413j),(-0.35572516918182373+0j),(-0.043124567717313766+0.14993934333324432j),(-0.043124567717313766-0.14993934333324432j),(-0.17718446254730225+0.14539924263954163j),(-0.17718446254730225-0.14539924263954163j),(-0.2785167098045349+0.06575918942689896j),(-0.2785167098045349-0.06575918942689896j),(-0.25773176550865173+0j),(0.013343950733542442+0j),(-0.045807287096977234+0j),(-0.09995144605636597+0j),(-0.14499503374099731+0j)
(-0.04861146956682205+0.8915659189224243j),(-0.04861146956682205-0.8915659189224243j),(0.7981896996498108+0.4452529847621918j),(0.7981896996498108-0.4452529847621918j),(0.9120880961418152+0.38908588886260986j),(0.9120880961418152-0.38908588886260986j),(0.9352672696113586+0.3280881941318512j),(0.9352672696113586-0.3280881941318512j),(0.9536745548248291+0.2869624197483063j),(0.9536745548248291-0.2869624197483063j),(0.9684745073318481+0.24728792905807495j),(0.9684745073318481-0.24728792905807495j),(0.9766131639480591+0.21110960841178894j),(0.9766131639480591-0.21110960841178894j),(0.9830020070075989+0.17200645804405212j),(0.9830020070075989-0.17200645804405212j),(0.9791967868804932+0.13885460793972015j),(0.9791967868804932-0.13885460793972015j),(0.9827438592910767+0.07155162841081619j),(0.9827438592910767-0.07155162841081619j),(0.9994325637817383+0j),(0.984011173248291+0.01126021146774292j),(0.984011173248291-0.01126021146774292j),(0.8471871018409729+0j),(0.41450053453445435+0.5316754579544067j),(0.41450053453445435-0.5316754579544067j),(0.5628557801246643+0j),(-0.04300304502248764+0.6272428631782532j),(-0.04300304502248764-0.6272428631782532j),(0.34743502736091614+0.2717602849006653j),(0.34743502736091614-0.2717602849006653j),(0.10799825191497803+0.435278981924057j),(0.10799825191497803-0.435278981924057j),(0.31969335675239563+0j),(-0.1545424908399582+0.45450589060783386j),(-0.1545424908399582-0.45450589060783386j),(-0.5640593767166138+0.18994952738285065j),(-0.5640593767166138-0.18994952738285065j),(-0.19439446926116943+0.3926592171192169j),(-0.19439446926116943-0.3926592171192169j),(0.1952175348997116+0j),(-0.5590285062789917+0j),(-0.4990738034248352+0.10097817331552505j),(-0.4990738034248352-0.10097817331552505j),(-0.3611597418785095+0.24306903779506683j),(-0.3611597418785095-0.24306903779506683j),(-0.252969354391098+0.28888556361198425j),(-0.252969354391098-0.28888556361198425j),(-0.3506259024143219+0.20298565924167633j),(-0.3506259024143219-0.20298565924167633j),(-0.07704517245292664+0.2498040646314621j),(-0.07704517245292664-0.2498040646314621j),(-0.04155818745493889+0.15063783526420593j),(-0.04155818745493889-0.15063783526420593j),(-0.35617727041244507+0j),(-0.1768900752067566+0.14524847269058228j),(-0.1768900752067566-0.14524847269058228j),(-0.2778228223323822+0.06599286943674088j),(-0.2778228223323822-0.06599286943674088j),(-0.25721365213394165+0j),(0.009279437363147736+0j),(-0.043883465230464935+0j),(-0.10094521939754486+0j),(-0.1399705857038498+0j)
(-0.04754877835512161+0.8930742144584656j),(-0.04754877835512161-0.8930742144584656j),(0.8017247319221497+0.44739148020744324j),(0.8017247319221497-0.44739148020744324j),(0.9114308953285217+0.38898149132728577j),(0.9114308953285217-0.38898149132728577j),(0.9365269541740417+0.3280741274356842j),(0.9365269541740417-0.3280741274356842j),(0.9534001350402832+0.28718090057373047j),(0.9534001350402832-0.28718090057373047j),(0.9687507748603821+0.24803106486797333j),(0.9687507748603821-0.24803106486797333j),(0.9772021770477295+0.2099728286266327j),(0.9772021770477295-0.2099728286266327j),(0.9827150702476501+0.17221631109714508j),(0.9827150702476501-0.17221631109714508j),(0.9790586829185486+0.13888607919216156j),(0.9790586829185486-0.13888607919216156j),(0.9995816349983215+0j),(0.9840896129608154+0.012945570982992649j),(0.9840896129608154-0.012945570982992649j),(0.9841572046279907+0.07107855379581451j),(0.9841572046279907-0.07107855379581451j),(0.8536613583564758+0j),(0.4201694130897522+0.5367105603218079j),(0.4201694130897522-0.5367105603218079j),(0.5669457316398621+0j),(-0.042719561606645584+0.6338801980018616j),(-0.042719561606645584-0.6338801980018616j),(0.35175180435180664+0.27437499165534973j),(0.35175180435180664-0.27437499165534973j),(0.11070689558982849+0.43790867924690247j),(0.11070689558982849-0.43790867924690247j),(0.32088595628738403+0j),(-0.15056198835372925+0.46034562587738037j),(-0.15056198835372925-0.46034562587738037j),(-0.5637086033821106+0.19046561419963837j),(-0.5637086033821106-0.19046561419963837j),(-0.558264434337616+0j),(-0.19378666579723358+0.39125126600265503j),(-0.19378666579723358-0.39125126600265503j),(-0.49883922934532166+0.10073554515838623j),(-0.49883922934532166-0.10073554515838623j),(0.19595351815223694+0j),(-0.36102327704429626+0.2412974238395691j),(-0.36102327704429626-0.2412974238395691j),(-0.2537093162536621+0.2888587415218353j),(-0.2537093162536621-0.2888587415218353j),(-0.3494563698768616+0.20518986880779266j),(-0.3494563698768616-0.20518986880779266j),(-0.07580293715000153+0.2502453923225403j),(-0.07580293715000153-0.2502453923225403j),(-0.3555264174938202+0j),(-0.04005490243434906+0.1511256843805313j),(-0.04005490243434906-0.1511256843805313j),(-0.17650540173053741+0.14432384073734283j),(-0.17650540173053741-0.14432384073734283j),(-0.2769058346748352+0.06655582040548325j),(-0.2769058346748352-0.06655582040548325j),(-0.25713467597961426+0j),(0.005846478510648012+0j),(-0.04209358990192413+0j),(-0.100241519510746+0j),(-0.13797450065612793+0j)
(-0.04706672206521034+0.8946676850318909j),(-0.04706672206521034-0.8946676850318909j),(0.8054912090301514+0.44951337575912476j),(0.8054912090301514-0.44951337575912476j),(0.9119031429290771+0.3899737596511841j),(0.9119031429290771-0.3899737596511841j),(0.9360038638114929+0.32763907313346863j),(0.9360038638114929-0.32763907313346863j),(0.9543456435203552+0.2868433892726898j),(0.9543456435203552-0.2868433892726898j),(0.9687461853027344+0.24801552295684814j),(0.9687461853027344-0.24801552295684814j),(0.9761929512023926+0.21019034087657928j),(0.9761929512023926-0.21019034087657928j),(0.9825858473777771+0.17290203273296356j),(0.9825858473777771-0.17290203273296356j),(0.9797983169555664+0.13983730971813202j),(0.9797983169555664-0.13983730971813202j),(0.9841354489326477+0.07132800668478012j),(0.9841354489326477-0.07132800668478012j),(1.0006431341171265+0j),(0.9857944250106812+0.01112009584903717j),(0.9857944250106812-0.01112009584903717j),(0.859359860420227+0j),(0.42588359117507935+0.5413017868995667j),(0.42588359117507935-0.5413017868995667j),(-0.042714010924100876+0.640453040599823j),(-0.042714010924100876-0.640453040599823j),(0.5706576704978943+0j),(0.35605257749557495+0.2765723764896393j),(0.35605257749557495-0.2765723764896393j),(0.1129385456442833+0.44081035256385803j),(0.1129385456442833-0.44081035256385803j),(0.32266199588775635+0j),(-0.14639201760292053+0.46488064527511597j),(-0.14639201760292053-0.46488064527511597j),(-0.5632209181785583+0.1909124255180359j),(-0.5632209181785583-0.1909124255180359j),(0.19630886614322662+0j),(-0.19266316294670105+0.3896791934967041j),(-0.19266316294670105-0.3896791934967041j),(-0.5576993227005005+0j),(-0.4986661374568939+0.10112419724464417j),(-0.4986661374568939-0.10112419724464417j),(-0.3606773316860199+0.2405063509941101j),(-0.3606773316860199-0.2405063509941101j),(-0.2539575397968292+0.28922948241233826j),(-0.2539575397968292-0.28922948241233826j),(-0.3490554392337799+0.2053787112236023j),(-0.3490554392337799-0.2053787112236023j),(-0.07488195598125458+0.2504708468914032j),(-0.07488195598125458-0.2504708468914032j),(-0.03895201161503792+0.1522408276796341j),(-0.03895201161503792-0.1522408276796341j),(-0.35499751567840576+0j),(-0.17545799911022186+0.1441544145345688j),(-0.17545799911022186-0.1441544145345688j),(-0.2765257954597473+0.0664392039179802j),(-0.2765257954597473-0.0664392039179802j),(-0.2567342519760132+0j),(0.00290336599573493+0j),(-0.040279652923345566+0j),(-0.10925466567277908+0j),(-0.12648645043373108+0j)
(-0.04550957307219505+0.8958643674850464j),(-0.04550957307219505-0.8958643674850464j),(0.8096057772636414+0.45254257321357727j),(0.8096057772636414-0.45254257321357727j),(0.9116853475570679+0.3892305791378021j),(0.9116853475570679-0.3892305791378021j),(0.9365475177764893+0.3270971477031708j),(0.9365475177764893-0.3270971477031708j),(0.9538164138793945+0.2877728343009949j),(0.9538164138793945-0.2877728343009949j),(0.9684047102928162+0.24782228469848633j),(0.9684047102928162-0.24782228469848633j),(0.9773923754692078+0.20992416143417358j),(0.9773923754692078-0.20992416143417358j),(0.9825502038002014+0.1731719970703125j),(0.9825502038002014-0.1731719970703125j),(0.9793044924736023+0.13930734992027283j),(0.9793044924736023-0.13930734992027283j),(0.9848767518997192+0.07195749133825302j),(0.9848767518997192-0.07195749133825302j),(0.9859108924865723+0.009099578484892845j),(0.9859108924865723-0.009099578484892845j),(0.9980456829071045+0j),(0.8657172322273254+0j),(0.4306510090827942+0.5462948679924011j),(0.4306510090827942-0.5462948679924011j),(-0.042304474860429764+0.646638035774231j),(-0.042304474860429764-0.646638035774231j),(0.5739170908927917+0j),(0.3605155050754547+0.2787068784236908j),(0.3605155050754547-0.2787068784236908j),(0.11531872302293777+0.44346505403518677j),(0.11531872302293777-0.44346505403518677j),(0.32324719429016113+0j),(-0.1427939236164093+0.47048699855804443j),(-0.1427939236164093-0.47048699855804443j),(-0.5629035234451294+0.1914992332458496j),(-0.5629035234451294-0.1914992332458496j),(0.1985289603471756+0j),(-0.1914970576763153+0.38786011934280396j),(-0.1914970576763153-0.38786011934280396j),(-0.5570722818374634+0j),(-0.49822935461997986+0.10117770731449127j),(-0.49822935461997986-0.10117770731449127j),(-0.3600815534591675+0.2395469695329666j),(-0.3600815534591675-0.2395469695329666j),(-0.2544190585613251+0.28906288743019104j),(-0.2544190585613251-0.28906288743019104j),(-0.348115473985672+0.2058919221162796j),(-0.348115473985672-0.2058919221162796j),(-0.07351040095090866+0.2513065040111542j),(-0.07351040095090866-0.2513065040111542j),(-0.03733076900243759+0.15272681415081024j),(-0.03733076900243759-0.15272681415081024j),(-0.3538743853569031+0j),(-0.17528605461120605+0.1444779932498932j),(-0.17528605461120605-0.1444779932498932j),(-0.276132196187973+0.06683751940727234j),(-0.276132196187973-0.06683751940727234j),(-0.25559231638908386+0j),(0.00035005438257940114+0j),(-0.04037794843316078+0j),(-0.1153729259967804+0j),(-0.11950451880693436+0j)
(-0.044763848185539246+0.8974390625953674j),(-0.044763848185539246-0.8974390625953674j),(0.812220573425293+0.45414870977401733j),(0.812220573425293-0.45414870977401733j),(0.9116441011428833+0.38897085189819336j),(0.9116441011428833-0.38897085189819336j),(0.9366967082023621+0.3272663950920105j),(0.9366967082023621-0.3272663950920105j),(0.9541345834732056+0.2873784303665161j),(0.9541345834732056-0.2873784303665161j),(0.9686262607574463+0.2481418401002884j),(0.9686262607574463-0.2481418401002884j),(0.9770980477333069+0.211076557636261j),(0.9770980477333069-0.211076557636261j),(0.9826967120170593+0.17239074409008026j),(0.9826967120170593-0.17239074409008026j),(0.9795050621032715+0.13930581510066986j),(0.9795050621032715-0.13930581510066986j),(0.9856563210487366+0.07312534004449844j),(0.9856563210487366-0.07312534004449844j),(0.9993772506713867+0j),(0.9849129319190979+0.010419229976832867j),(0.9849129319190979-0.010419229976832867j),(0.8727319240570068+0j),(0.4360593259334564+0.5506281852722168j),(0.4360593259334564-0.5506281852722168j),(-0.04171094670891762+0.6528071761131287j),(-0.04171094670891762-0.6528071761131287j),(0.578337550163269+0j),(0.3645951449871063+0.28100690245628357j),(0.3645951449871063-0.28100690245628357j),(0.11800862103700638+0.44632527232170105j),(0.11800862103700638-0.44632527232170105j),(-0.13868865370750427+0.47519049048423767j),(-0.13868865370750427-0.47519049048423767j),(0.3248508870601654+0j),(-0.5625372529029846+0.19220693409442902j),(-0.5625372529029846-0.19220693409442902j),(-0.5565226078033447+0j),(-0.19201511144638062+0.38660332560539246j),(-0.19201511144638062-0.38660332560539246j),(-0.4979475438594818+0.10106280446052551j),(-0.4979475438594818-0.10106280446052551j),(0.1985091269016266+0j),(-0.3603019714355469+0.23849089443683624j),(-0.3603019714355469-0.23849089443683624j),(-0.25451818108558655+0.28914201259613037j),(-0.25451818108558655-0.28914201259613037j),(-0.3472376763820648+0.20698532462120056j),(-0.3472376763820648-0.20698532462120056j),(-0.0723654255270958+0.2511778175830841j),(-0.0723654255270958-0.2511778175830841j),(-0.353657603263855+0j),(-0.2758162319660187+0.06707638502120972j),(-0.2758162319660187-0.06707638502120972j),(-0.25398632884025574+0j),(-0.17419832944869995+0.1442297101020813j),(-0.17419832944869995-0.1442297101020813j),(-0.035876818001270294+0.15383324027061462j),(-0.035876818001270294-0.15383324027061462j),(-0.11646878719329834+0.00442157918587327j),(-0.11646878719329834-0.00442157918587327j),(-0.03935267776250839+0j),(-0.0028553700540214777+0j)
(-0.044810496270656586+0.8985059261322021j),(-0.044810496270656586-0.8985059261322021j),(0.8155602812767029+0.4562385380268097j),(0.8155602812767029-0.4562385380268097j),(0.9116157293319702+0.3889898359775543j),(0.9116157293319702-0.3889898359775543j),(0.9366014003753662+0.3276523947715759j),(0.9366014003753662-0.3276523947715759j),(0.954680860042572+0.286751925945282j),(0.954680860042572-0.286751925945282j),(0.9686579704284668+0.24849379062652588j),(0.9686579704284668-0.24849379062652588j),(0.9768471121788025+0.20996691286563873j),(0.9768471121788025-0.20996691286563873j),(0.9829225540161133+0.17359182238578796j),(0.9829225540161133-0.17359182238578796j),(0.9786067008972168+0.13935765624046326j),(0.9786067008972168-0.13935765624046326j),(0.9863443374633789+0.07362060993909836j),(0.9863443374633789-0.07362060993909836j),(0.9876210689544678+0.009846021421253681j),(0.9876210689544678-0.009846021421253681j),(0.9979456663131714+0j),(0.8776340484619141+0j),(0.4412144720554352+0.5553035140037537j),(0.4412144720554352-0.5553035140037537j),(-0.04045483097434044+0.6601311564445496j),(-0.04045483097434044-0.6601311564445496j),(0.5819154977798462+0j),(0.3688008189201355+0.2835369110107422j),(0.3688008189201355-0.2835369110107422j),(0.12027318775653839+0.4491331875324249j),(0.12027318775653839-0.4491331875324249j),(-0.1355520635843277+0.47964775562286377j),(-0.1355520635843277-0.47964775562286377j),(0.32619208097457886+0j),(-0.562226414680481+0.1924547553062439j),(-0.562226414680481-0.1924547553062439j),(-0.5561596751213074+0j),(-0.4975149631500244+0.10122706741094589j),(-0.4975149631500244-0.10122706741094589j),(-0.19097648561000824+0.3860031068325043j),(-0.19097648561000824-0.3860031068325043j),(0.19994188845157623+0j),(-0.3605855107307434+0.23889629542827606j),(-0.3605855107307434-0.23889629542827606j),(-0.25474733114242554+0.2894200086593628j),(-0.25474733114242554-0.2894200086593628j),(-0.34607499837875366+0.20646867156028748j),(-0.34607499837875366-0.20646867156028748j),(-0.07149731367826462+0.25174275040626526j),(-0.07149731367826462-0.25174275040626526j),(-0.35392025113105774+0j),(-0.2753518223762512+0.06705629825592041j),(-0.2753518223762512-0.06705629825592041j),(-0.2536177933216095+0j),(-0.17393873631954193+0.1444551795721054j),(-0.17393873631954193-0.1444551795721054j),(-0.03472748398780823+0.15484604239463806j),(-0.03472748398780823-0.15484604239463806j),(-0.11457941681146622+0.00808695238083601j),(-0.11457941681146622-0.00808695238083601j),(-0.03787112608551979+0j),(-0.005742894019931555+0j)
(-0.044848572462797165+0.8999122977256775j),(-0.044848572462797165-0.8999122977256775j),(0.8177493214607239+0.4581455588340759j),(0.8177493214607239-0.4581455588340759j),(0.9122768044471741+0.38895657658576965j),(0.9122768044471741-0.38895657658576965j),(0.9366125464439392+0.32806652784347534j),(0.9366125464439392-0.32806652784347534j),(0.9540855884552002+0.2873786389827728j),(0.9540855884552002-0.2873786389827728j),(0.9686709046363831+0.2484772950410843j),(0.9686709046363831-0.2484772950410843j),(0.97664874792099+0.2111646682024002j),(0.97664874792099-0.2111646682024002j),(0.9815223813056946+0.17267106473445892j),(0.9815223813056946-0.17267106473445892j),(0.9796594381332397+0.13999150693416595j),(0.9796594381332397-0.13999150693416595j),(0.9857820868492126+0.07442239671945572j),(0.9857820868492126-0.07442239671945572j),(1.0014086961746216+0j),(0.9856118559837341+0.012373342178761959j),(0.9856118559837341-0.012373342178761959j),(0.8816725015640259+0j),(0.4462863802909851+0.5600085258483887j),(0.4462863802909851-0.5600085258483887j),(-0.04001287743449211+0.6662635207176208j),(-0.04001287743449211-0.6662635207176208j),(0.5862916111946106+0j),(0.3724721074104309+0.2857031524181366j),(0.3724721074104309-0.2857031524181366j),(0.12235841900110245+0.45183655619621277j),(0.12235841900110245-0.45183655619621277j),(-0.13190941512584686+0.4843011796474457j),(-0.13190941512584686-0.4843011796474457j),(-0.5621314644813538+0.19309252500534058j),(-0.5621314644813538-0.19309252500534058j),(0.32738131284713745+0j),(-0.5552669763565063+0j),(-0.4975266456604004+0.10105222463607788j),(-0.4975266456604004-0.10105222463607788j),(-0.19048266112804413+0.3856167495250702j),(-0.19048266112804413-0.3856167495250702j),(0.20096971094608307+0j),(-0.3598300516605377+0.23859135806560516j),(-0.3598300516605377-0.23859135806560516j),(-0.2544601857662201+0.289205402135849j),(-0.2544601857662201-0.289205402135849j),(-0.3460090160369873+0.20694421231746674j),(-0.3460090160369873-0.20694421231746674j),(-0.07010382413864136+0.2523755729198456j),(-0.07010382413864136-0.2523755729198456j),(-0.3540553152561188+0j),(-0.27514806389808655+0.0675002932548523j),(-0.27514806389808655-0.0675002932548523j),(-0.252002090215683+0j),(-0.17301106452941895+0.14370685815811157j),(-0.17301106452941895-0.14370685815811157j),(-0.033013615757226944+0.1552043855190277j),(-0.033013615757226944-0.1552043855190277j),(-0.11517523974180222+0.017090022563934326j),(-0.11517523974180222-0.017090022563934326j),(-0.03483825549483299+0j),(-0.009186891838908195+0j)
(-0.04420403391122818+0.9009426832199097j),(-0.04420403391122818-0.9009426832199097j),(0.8205692768096924+0.45993685722351074j),(0.8205692768096924-0.45993685722351074j),(0.9118680357933044+0.38888436555862427j),(0.9118680357933044-0.38888436555862427j),(0.9374212622642517+0.327880859375j),(0.9374212622642517-0.327880859375j),(0.9540541768074036+0.28742557764053345j),(0.9540541768074036-0.28742557764053345j),(0.9693911671638489+0.2481081634759903j),(0.9693911671638489-0.2481081634759903j),(0.9771105051040649+0.2123938798904419j),(0.9771105051040649-0.2123938798904419j),(0.9808861613273621+0.17275741696357727j),(0.9808861613273621-0.17275741696357727j),(0.979340672492981+0.13993018865585327j),(0.979340672492981-0.13993018865585327j),(0.9859232902526855+0.07469844818115234j),(0.9859232902526855-0.07469844818115234j),(0.9998094439506531+0j),(0.985858678817749+0.011366033926606178j),(0.985858678817749-0.011366033926606178j),(0.8877615332603455+0j),(0.45121124386787415+0.5647858381271362j),(0.45121124386787415-0.5647858381271362j),(-0.040066443383693695+0.6726354360580444j),(-0.040066443383693695-0.6726354360580444j),(0.5896109342575073+0j),(0.37629348039627075+0.28761741518974304j),(0.37629348039627075-0.28761741518974304j),(0.1245342493057251+0.4549022316932678j),(0.1245342493057251-0.4549022316932678j),(-0.12823791801929474+0.48859262466430664j),(-0.12823791801929474-0.48859262466430664j),(-0.5619243383407593+0.1936943233013153j),(-0.5619243383407593-0.1936943233013153j),(0.32846707105636597+0j),(-0.5548572540283203+0j),(-0.49726828932762146+0.10109708458185196j),(-0.49726828932762146-0.10109708458185196j),(-0.18992099165916443+0.38461652398109436j),(-0.18992099165916443-0.38461652398109436j),(-0.3597516715526581+0.23785412311553955j),(-0.3597516715526581-0.23785412311553955j),(-0.3454335033893585+0.20742805302143097j),(-0.3454335033893585-0.20742805302143097j),(-0.25450849533081055+0.28946465253829956j),(-0.25450849533081055-0.28946465253829956j),(0.20136894285678864+0j),(-0.3542957007884979+0j),(-0.06883949041366577+0.2531605362892151j),(-0.06883949041366577-0.2531605362892151j),(-0.2747407853603363+0.06766783446073532j),(-0.2747407853603363-0.06766783446073532j),(-0.2509947419166565+0j),(-0.1721819043159485+0.14315271377563477j),(-0.1721819043159485-0.14315271377563477j),(-0.03136882185935974+0.15622174739837646j),(-0.03136882185935974-0.15622174739837646j),(-0.1142892986536026+0.023992128670215607j),(-0.1142892986536026-0.023992128670215607j),(-0.0338759645819664+0j),(-0.011085469275712967+0j)
(-0.04407723993062973+0.9014886021614075j),(-0.04407723993062973-0.9014886021614075j),(0.45642992854118347+0.5692019462585449j),(0.45642992854118347-0.5692019462585449j),(0.8223229646682739+0.46156203746795654j),(0.8223229646682739-0.46156203746795654j),(0.9117896556854248+0.3886539041996002j),(0.9117896556854248-0.3886539041996002j),(0.9375560283660889+0.32792940735816956j),(0.9375560283660889-0.32792940735816956j),(0.9543847441673279+0.2873254120349884j),(0.9543847441673279-0.2873254120349884j),(0.9688786268234253+0.24813401699066162j),(0.9688786268234253-0.24813401699066162j),(0.9771791696548462+0.21081295609474182j),(0.9771791696548462-0.21081295609474182j),(0.9816283583641052+0.17358893156051636j),(0.9816283583641052-0.17358893156051636j),(0.9794813990592957+0.13985514640808105j),(0.9794813990592957-0.13985514640808105j),(0.9864014983177185+0.07525130361318588j),(0.9864014983177185-0.07525130361318588j),(0.9999645948410034+0j),(0.9861987829208374+0.011914205737411976j),(0.9861987829208374-0.011914205737411976j),(0.8923404216766357+0j),(-0.039775822311639786+0.6787601709365845j),(-0.039775822311639786-0.6787601709365845j),(0.5928134918212891+0j),(0.3804890215396881+0.29040226340293884j),(0.3804890215396881-0.29040226340293884j),(0.12676557898521423+0.4578445255756378j),(0.12676557898521423-0.4578445255756378j),(-0.12495725601911545+0.4927930533885956j),(-0.12495725601911545-0.4927930533885956j),(-0.5616528987884521+0.1944352388381958j),(-0.5616528987884521-0.1944352388381958j),(0.3286968767642975+0j),(-0.5541899800300598+0j),(-0.49699145555496216+0.10078028589487076j),(-0.49699145555496216-0.10078028589487076j),(-0.18935123085975647+0.38396695256233215j),(-0.18935123085975647-0.38396695256233215j),(0.2022511065006256+0j),(-0.35921069979667664+0.23853933811187744j),(-0.35921069979667664-0.23853933811187744j),(-0.25458574295043945+0.28983524441719055j),(-0.25458574295043945-0.28983524441719055j),(-0.34522178769111633+0.20609527826309204j),(-0.34522178769111633-0.20609527826309204j),(-0.0678282305598259+0.2535061538219452j),(-0.0678282305598259-0.2535061538219452j),(-0.3539919853210449+0j),(-0.03014039807021618+0.15711185336112976j),(-0.03014039807021618-0.15711185336112976j),(-0.2743397057056427+0.06782853603363037j),(-0.2743397057056427-0.06782853603363037j),(-0.1709662675857544+0.14336414635181427j),(-0.1709662675857544-0.14336414635181427j),(-0.25007712841033936+0j),(-0.11323978006839752+0.021442169323563576j),(-0.11323978006839752-0.021442169323563576j),(-0.03376166149973869+0j),(-0.013088654726743698+0j)
