0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
(1.0068162679672241+0j),(0.9447199106216431+0.1780429631471634j),(0.9447199106216431-0.1780429631471634j),(0.8800032138824463+0.15705913305282593j),(0.8800032138824463-0.15705913305282593j),(0.6372923851013184+0j),(-0.4300319254398346+0.3637279272079468j),(-0.4300319254398346-0.3637279272079468j),(-0.5608718991279602+0j),(0.13502801954746246+0.5426449775695801j),(0.13502801954746246-0.5426449775695801j),(0.5111950635910034+0.23955993354320526j),(0.5111950635910034-0.23955993354320526j),(-0.5308162569999695+0j),(-0.09507684409618378+0.5250262022018433j),(-0.09507684409618378-0.5250262022018433j),(0.5296751260757446+0.012657547369599342j),(0.5296751260757446-0.012657547369599342j),(0.31384673714637756+0.41246065497398376j),(0.31384673714637756-0.41246065497398376j),(0.45563414692878723+0.23762111365795135j),(0.45563414692878723-0.23762111365795135j),(0.3715892434120178+0.3373490571975708j),(0.3715892434120178-0.3373490571975708j),(0.49132776260375977+0.12634092569351196j),(0.49132776260375977-0.12634092569351196j),(-0.4641905128955841+0.1670161783695221j),(-0.4641905128955841-0.1670161783695221j),(0.23713135719299316+0.4317474663257599j),(0.23713135719299316-0.4317474663257599j),(-0.31397950649261475+0.359544962644577j),(-0.31397950649261475-0.359544962644577j),(-0.4288540482521057+0.16113868355751038j),(-0.4288540482521057-0.16113868355751038j),(-0.22409561276435852+0.41386473178863525j),(-0.22409561276435852-0.41386473178863525j),(-0.40740078687667847+0.1926768273115158j),(-0.40740078687667847-0.1926768273115158j),(-0.367361456155777+0.2437330037355423j),(-0.367361456155777-0.2437330037355423j),(-0.43371105194091797+0.037297215312719345j),(-0.43371105194091797-0.037297215312719345j),(0.10103213042020798+0.45639750361442566j),(0.10103213042020798-0.45639750361442566j),(-0.14715051651000977+0.4270164668560028j),(-0.14715051651000977-0.4270164668560028j),(-0.3159829378128052+0.28355494141578674j),(-0.3159829378128052-0.28355494141578674j),(-0.41730988025665283+0j),(-0.05669201537966728+0.43194034695625305j),(-0.05669201537966728-0.43194034695625305j),(0.03197915107011795+0.43442463874816895j),(0.03197915107011795-0.43442463874816895j),(-0.1781500279903412+0.376331090927124j),(-0.1781500279903412-0.376331090927124j),(-0.23212212324142456+0.33478838205337524j),(-0.23212212324142456-0.33478838205337524j),(-0.33826348185539246+0j),(-0.369218647480011+0.1033647283911705j),(-0.369218647480011-0.1033647283911705j),(0.11524850875139236+0.41336825489997864j),(0.11524850875139236-0.41336825489997864j),(0.40655699372291565+0.20212380588054657j),(0.40655699372291565-0.20212380588054657j),(-0.02350376732647419+0.4007156491279602j),(-0.02350376732647419-0.4007156491279602j),(-0.3243716359138489+0.10297691822052002j),(-0.3243716359138489-0.10297691822052002j),(0.2841949760913849+0.30416980385780334j),(0.2841949760913849-0.30416980385780334j),(0.14507634937763214+0.3688681423664093j),(0.14507634937763214-0.3688681423664093j),(-0.058067627251148224+0.36686456203460693j),(-0.058067627251148224-0.36686456203460693j),(-0.2623683214187622+0.18981298804283142j),(-0.2623683214187622-0.18981298804283142j),(-0.1471760869026184+0.3005172312259674j),(-0.1471760869026184-0.3005172312259674j),(0.1733209788799286+0.3332638442516327j),(0.1733209788799286-0.3332638442516327j),(0.41346248984336853+0.03366686776280403j),(0.41346248984336853-0.03366686776280403j),(0.39042928814888+0.0765451192855835j),(0.39042928814888-0.0765451192855835j),(0.29261520504951477+0.21323442459106445j),(0.29261520504951477-0.21323442459106445j),(0.18098677694797516+0.28325408697128296j),(0.18098677694797516-0.28325408697128296j),(0.3194796144962311+0.09920724481344223j),(0.3194796144962311-0.09920724481344223j),(0.23975501954555511+0.22142867743968964j),(0.23975501954555511-0.22142867743968964j),(0.2752023935317993+0.1773635447025299j),(0.2752023935317993-0.1773635447025299j),(-0.08670169860124588+0.29307031631469727j),(-0.08670169860124588-0.29307031631469727j),(-0.19382035732269287+0.15819871425628662j),(-0.19382035732269287-0.15819871425628662j),(-0.012634453363716602+0.2603040635585785j),(-0.012634453363716602-0.2603040635585785j),(-0.2000931352376938+0j),(-0.043008334934711456+0.24664472043514252j),(-0.043008334934711456-0.24664472043514252j),(-0.2250329554080963+0.022113366052508354j),(-0.2250329554080963-0.022113366052508354j),(0.18836818635463715+0.15640945732593536j),(0.18836818635463715-0.15640945732593536j),(0.12029198557138443+0.17495225369930267j),(0.12029198557138443-0.17495225369930267j),(-0.1003858894109726+0.15122739970684052j),(-0.1003858894109726-0.15122739970684052j),(-0.10205987095832825+0.12187787890434265j),(-0.10205987095832825-0.12187787890434265j),(0.03972623497247696+0.16707253456115723j),(0.03972623497247696-0.16707253456115723j),(0.2185797393321991+0.019328102469444275j),(0.2185797393321991-0.019328102469444275j),(-0.138666570186615+0j),(0.15574638545513153+0j),(0.1666281819343567+0.030391328036785126j),(0.1666281819343567-0.030391328036785126j),(0.10686057060956955+0.044978246092796326j),(0.10686057060956955-0.044978246092796326j),(-0.01894575171172619+0.08879024535417557j),(-0.01894575171172619-0.08879024535417557j),(-0.033365387469530106+0j),(0.0013007294619455934+0.1197456493973732j),(0.0013007294619455934-0.1197456493973732j)
(0.9673787951469421+0.23051273822784424j),(0.9673787951469421-0.23051273822784424j),(0.9763625860214233+0.19852358102798462j),(0.9763625860214233-0.19852358102798462j),(0.9775639772415161+0.15170513093471527j),(0.9775639772415161-0.15170513093471527j),(1.0057199001312256+0j),(0.9857484102249146+0j),(-0.5378182530403137+0j),(0.6505037546157837+0j),(-0.3961082994937897+0.3392568528652191j),(-0.3961082994937897-0.3392568528652191j),(0.5916637778282166+0.1790018379688263j),(0.5916637778282166-0.1790018379688263j),(-0.4534354507923126+0.18641500174999237j),(-0.4534354507923126-0.18641500174999237j),(-0.07727707177400589+0.5046060681343079j),(-0.07727707177400589-0.5046060681343079j),(-0.47421175241470337+0.05936935171484947j),(-0.47421175241470337-0.05936935171484947j),(-0.306953102350235+0.35633108019828796j),(-0.306953102350235-0.35633108019828796j),(-0.4146110713481903+0.18817666172981262j),(-0.4146110713481903-0.18817666172981262j),(0.5832114219665527+0j),(-0.20805175602436066+0.41934213042259216j),(-0.20805175602436066-0.41934213042259216j),(0.09027829766273499+0.4863240420818329j),(0.09027829766273499-0.4863240420818329j),(-0.02878776751458645+0.4684869647026062j),(-0.02878776751458645-0.4684869647026062j),(-0.36067500710487366+0.2318190187215805j),(-0.36067500710487366-0.2318190187215805j),(0.3310377597808838+0.3822207450866699j),(0.3310377597808838-0.3822207450866699j),(0.5562414526939392+0.012716920115053654j),(0.5562414526939392-0.012716920115053654j),(-0.41270047426223755+0j),(-0.29391857981681824+0.2735082507133484j),(-0.29391857981681824-0.2735082507133484j),(0.5059067010879517+0.1516721248626709j),(0.5059067010879517-0.1516721248626709j),(0.5378455519676208+0j),(0.15714873373508453+0.4347248673439026j),(0.15714873373508453-0.4347248673439026j),(-0.3701956272125244+0.10458607971668243j),(-0.3701956272125244-0.10458607971668243j),(-0.1757064163684845+0.3640724718570709j),(-0.1757064163684845-0.3640724718570709j),(0.01995387300848961+0.42429521679878235j),(0.01995387300848961-0.42429521679878235j),(0.28214389085769653+0.37199148535728455j),(0.28214389085769653-0.37199148535728455j),(-0.17177517712116241+0.33545830845832825j),(-0.17177517712116241-0.33545830845832825j),(0.19593682885169983+0.3898921012878418j),(0.19593682885169983-0.3898921012878418j),(-0.09561034291982651+0.36202532052993774j),(-0.09561034291982651-0.36202532052993774j),(-0.007455605547875166+0.37612292170524597j),(-0.007455605547875166-0.37612292170524597j),(-0.3247213363647461+0.08731820434331894j),(-0.3247213363647461-0.08731820434331894j),(0.38522452116012573+0.2445484846830368j),(0.38522452116012573-0.2445484846830368j),(0.4348568022251129+0.16593995690345764j),(0.4348568022251129-0.16593995690345764j),(0.13674262166023254+0.3600454330444336j),(0.13674262166023254-0.3600454330444336j),(-0.303386390209198+0.028666343539953232j),(-0.303386390209198-0.028666343539953232j),(0.3195456862449646+0.2766622006893158j),(0.3195456862449646-0.2766622006893158j),(-0.248646542429924+0.15963910520076752j),(-0.248646542429924-0.15963910520076752j),(0.45537710189819336+0j),(-0.2815245985984802+0j),(-0.2604520916938782+0j),(-0.12195344269275665+0.2688285708427429j),(-0.12195344269275665-0.2688285708427429j),(0.23936733603477478+0.2708386480808258j),(0.23936733603477478-0.2708386480808258j),(0.4169536232948303+0.04600074514746666j),(0.4169536232948303-0.04600074514746666j),(0.3010992407798767+0.2227383255958557j),(0.3010992407798767-0.2227383255958557j),(0.33286938071250916+0.17586487531661987j),(0.33286938071250916-0.17586487531661987j),(-0.19044186174869537+0.15172718465328217j),(-0.19044186174869537-0.15172718465328217j),(0.3589017391204834+0.11041871458292007j),(0.3589017391204834-0.11041871458292007j),(0.02549443393945694+0.2805236577987671j),(0.02549443393945694-0.2805236577987671j),(-0.011409499682486057+0.27159619331359863j),(-0.011409499682486057-0.27159619331359863j),(0.34644147753715515+0j),(-0.06926436722278595+0.2234288454055786j),(-0.06926436722278595-0.2234288454055786j),(0.14824047684669495+0.22445201873779297j),(0.14824047684669495-0.22445201873779297j),(0.3136291801929474+0.04742690175771713j),(0.3136291801929474-0.04742690175771713j),(-0.08961476385593414+0.1896943598985672j),(-0.08961476385593414-0.1896943598985672j),(0.2685202658176422+0.11485829204320908j),(0.2685202658176422-0.11485829204320908j),(0.00743740564212203+0.20556522905826569j),(0.00743740564212203-0.20556522905826569j),(0.2071966677904129+0.1657920628786087j),(0.2071966677904129-0.1657920628786087j),(-0.10020849108695984+0.1301363855600357j),(-0.10020849108695984-0.1301363855600357j),(-0.10335765033960342+0.09215125441551208j),(-0.10335765033960342-0.09215125441551208j),(-0.1359291821718216+0j),(0.07602585107088089+0.17067298293113708j),(0.07602585107088089-0.17067298293113708j),(0.11107318103313446+0.09712018072605133j),(0.11107318103313446-0.09712018072605133j),(-0.020493069663643837+0j),(0.23473331332206726+0j),(0.14802761375904083+0j),(-0.07897760719060898+0j),(0.0752793550491333+0.06860247999429703j),(0.0752793550491333-0.06860247999429703j),(0.1993444412946701+0j),(0.05078653246164322+0j)
(0.9608083963394165+0.2368013560771942j),(0.9608083963394165-0.2368013560771942j),(0.9740606546401978+0.22787024080753326j),(0.9740606546401978-0.22787024080753326j),(0.9815804362297058+0.18019530177116394j),(0.9815804362297058-0.18019530177116394j),(1.0061320066452026+0j),(0.9800156950950623+0.13273364305496216j),(0.9800156950950623-0.13273364305496216j),(0.9416078925132751+0j),(0.8542307615280151+0j),(0.7223063707351685+0j),(-0.5267806649208069+0j),(0.64369797706604+0j),(0.6121407747268677+0.013714570552110672j),(0.6121407747268677-0.013714570552110672j),(-0.3859885036945343+0.33055660128593445j),(-0.3859885036945343-0.33055660128593445j),(-0.43953704833984375+0.18425607681274414j),(-0.43953704833984375-0.18425607681274414j),(-0.4593070149421692+0.055949900299310684j),(-0.4593070149421692-0.055949900299310684j),(-0.06620192527770996+0.4969365894794464j),(-0.06620192527770996-0.4969365894794464j),(-0.29407215118408203+0.35793471336364746j),(-0.29407215118408203-0.35793471336364746j),(0.5559460520744324+0.10050483047962189j),(0.5559460520744324-0.10050483047962189j),(-0.4027985632419586+0.18842346966266632j),(-0.4027985632419586-0.18842346966266632j),(-0.1973232924938202+0.414402037858963j),(-0.1973232924938202-0.414402037858963j),(0.08706659078598022+0.46675610542297363j),(0.08706659078598022-0.46675610542297363j),(-0.4078191816806793+0j),(0.5173487663269043+0.12042529881000519j),(0.5173487663269043-0.12042529881000519j),(-0.030085083097219467+0.4626031816005707j),(-0.030085083097219467-0.4626031816005707j),(0.2989763915538788+0.3868138790130615j),(0.2989763915538788-0.3868138790130615j),(-0.34591102600097656+0.23237331211566925j),(-0.34591102600097656-0.23237331211566925j),(0.16398809850215912+0.43015727400779724j),(0.16398809850215912-0.43015727400779724j),(0.031111743301153183+0.43114185333251953j),(0.031111743301153183-0.43114185333251953j),(-0.2974094748497009+0.25330889225006104j),(-0.2974094748497009-0.25330889225006104j),(-0.3741079568862915+0.09482976794242859j),(-0.3741079568862915-0.09482976794242859j),(0.32149267196655273+0.339688777923584j),(0.32149267196655273-0.339688777923584j),(-0.15581423044204712+0.3738217353820801j),(-0.15581423044204712-0.3738217353820801j),(0.19120359420776367+0.37855201959609985j),(0.19120359420776367-0.37855201959609985j),(0.44648435711860657+0.1222025454044342j),(0.44648435711860657-0.1222025454044342j),(0.3145419955253601+0.3007833957672119j),(0.3145419955253601-0.3007833957672119j),(0.4552571773529053+0.015497499145567417j),(0.4552571773529053-0.015497499145567417j),(-0.09520214051008224+0.3633534908294678j),(-0.09520214051008224-0.3633534908294678j),(-0.0053591360338032246+0.3707846701145172j),(-0.0053591360338032246-0.3707846701145172j),(0.1479591727256775+0.34631550312042236j),(0.1479591727256775-0.34631550312042236j),(-0.31612348556518555+0.08059141039848328j),(-0.31612348556518555-0.08059141039848328j),(0.3134765625+0.25399795174598694j),(0.3134765625-0.25399795174598694j),(-0.1707378476858139+0.28400349617004395j),(-0.1707378476858139-0.28400349617004395j),(-0.3085847496986389+0j),(-0.12644211947917938+0.31122368574142456j),(-0.12644211947917938-0.31122368574142456j),(0.37874141335487366+0.1592545360326767j),(0.37874141335487366-0.1592545360326767j),(-0.28452619910240173+0.06597714126110077j),(-0.28452619910240173-0.06597714126110077j),(0.24579276144504547+0.2672123610973358j),(0.24579276144504547-0.2672123610973358j),(-0.22346808016300201+0.1637355089187622j),(-0.22346808016300201-0.1637355089187622j),(0.38344499468803406+0.07189366966485977j),(0.38344499468803406-0.07189366966485977j),(-0.23757141828536987+0j),(0.04354482516646385+0.2988940179347992j),(0.04354482516646385-0.2988940179347992j),(-0.18208487331867218+0.14854051172733307j),(-0.18208487331867218-0.14854051172733307j),(-0.045908305794000626+0.2528679668903351j),(-0.045908305794000626-0.2528679668903351j),(0.3084730803966522+0.1317625641822815j),(0.3084730803966522-0.1317625641822815j),(-0.0031047838274389505+0.24852384626865387j),(-0.0031047838274389505-0.24852384626865387j),(0.3007262647151947+0.0958462506532669j),(0.3007262647151947-0.0958462506532669j),(0.1359862983226776+0.20665906369686127j),(0.1359862983226776-0.20665906369686127j),(-0.09491975605487823+0.16856935620307922j),(-0.09491975605487823-0.16856935620307922j),(-0.1509336531162262+0j),(0.22697454690933228+0.1392068713903427j),(0.22697454690933228-0.1392068713903427j),(-0.12353349477052689+0.10873729735612869j),(-0.12353349477052689-0.10873729735612869j),(0.28443872928619385+0j),(0.020253663882613182+0.20056508481502533j),(0.020253663882613182-0.20056508481502533j),(0.24077202379703522+0.068593829870224j),(0.24077202379703522-0.068593829870224j),(-0.06398820132017136+0.12057064473628998j),(-0.06398820132017136-0.12057064473628998j),(0.21480055153369904+0j),(0.12914422154426575+0.12645632028579712j),(0.12914422154426575-0.12645632028579712j),(-0.0720086544752121+0j),(0.060921184718608856+0.14598429203033447j),(0.060921184718608856-0.14598429203033447j),(0.004862867761403322+0j),(0.12183605134487152+0.015641648322343826j),(0.12183605134487152-0.015641648322343826j),(0.058821868151426315+0.05296396464109421j),(0.058821868151426315-0.05296396464109421j)
(0.9574236869812012+0.2709362804889679j),(0.9574236869812012-0.2709362804889679j),(0.9683632254600525+0.2423672378063202j),(0.9683632254600525-0.2423672378063202j),(0.9808852672576904+0.20924466848373413j),(0.9808852672576904-0.20924466848373413j),(0.9811726212501526+0.16468650102615356j),(0.9811726212501526-0.16468650102615356j),(0.9963566064834595+0.07072529196739197j),(0.9963566064834595-0.07072529196739197j),(0.984591543674469+0j),(0.913668692111969+0j),(0.7160837054252625+0j),(-0.5236109495162964+0j),(0.6396898627281189+0.03188424929976463j),(0.6396898627281189-0.03188424929976463j),(0.5902091860771179+0.08181547373533249j),(0.5902091860771179-0.08181547373533249j),(-0.37568360567092896+0.32223424315452576j),(-0.37568360567092896-0.32223424315452576j),(-0.4290955662727356+0.17610913515090942j),(-0.4290955662727356-0.17610913515090942j),(-0.055171746760606766+0.49511411786079407j),(-0.055171746760606766-0.49511411786079407j),(-0.44061151146888733+0.04900442063808441j),(-0.44061151146888733-0.04900442063808441j),(-0.2853756844997406+0.3509230315685272j),(-0.2853756844997406-0.3509230315685272j),(-0.41760316491127014+0j),(0.5275897979736328+0.11844363808631897j),(0.5275897979736328-0.11844363808631897j),(-0.39068374037742615+0.19429698586463928j),(-0.39068374037742615-0.19429698586463928j),(-0.19076931476593018+0.40956905484199524j),(-0.19076931476593018-0.40956905484199524j),(0.30108702182769775+0.3895711302757263j),(0.30108702182769775-0.3895711302757263j),(0.09047848731279373+0.4603425860404968j),(0.09047848731279373-0.4603425860404968j),(-0.026098258793354034+0.4558599293231964j),(-0.026098258793354034-0.4558599293231964j),(0.17425478994846344+0.4224849343299866j),(0.17425478994846344-0.4224849343299866j),(-0.31420767307281494+0.251087486743927j),(-0.31420767307281494-0.251087486743927j),(-0.1597241908311844+0.3760415315628052j),(-0.1597241908311844-0.3760415315628052j),(-0.31567153334617615+0.22737085819244385j),(-0.31567153334617615-0.22737085819244385j),(0.3354324698448181+0.3359088599681854j),(0.3354324698448181-0.3359088599681854j),(0.03751248121261597+0.429230272769928j),(0.03751248121261597-0.429230272769928j),(-0.37099409103393555+0.07711397856473923j),(-0.37099409103393555-0.07711397856473923j),(0.4803648293018341+0j),(0.18540476262569427+0.38010865449905396j),(0.18540476262569427-0.38010865449905396j),(-0.09839585423469543+0.37001875042915344j),(-0.09839585423469543-0.37001875042915344j),(0.31309956312179565+0.30086031556129456j),(0.31309956312179565-0.30086031556129456j),(-0.32329460978507996+0.08379919081926346j),(-0.32329460978507996-0.08379919081926346j),(0.45299774408340454+0j),(0.4393371641635895+0.09773236513137817j),(0.4393371641635895-0.09773236513137817j),(0.002744195982813835+0.37280139327049255j),(0.002744195982813835-0.37280139327049255j),(0.31963324546813965+0.2509949207305908j),(0.31963324546813965-0.2509949207305908j),(-0.2748355567455292+0j),(-0.11156626790761948+0.3156960606575012j),(-0.11156626790761948-0.3156960606575012j),(0.15806522965431213+0.3371487259864807j),(0.15806522965431213-0.3371487259864807j),(-0.16636192798614502+0.27393287420272827j),(-0.16636192798614502-0.27393287420272827j),(0.37864863872528076+0.15838854014873505j),(0.37864863872528076-0.15838854014873505j),(-0.22875982522964478+0.1693643480539322j),(-0.22875982522964478-0.1693643480539322j),(0.3865956962108612+0.06737282872200012j),(0.3865956962108612-0.06737282872200012j),(0.2455584555864334+0.25716668367385864j),(0.2455584555864334-0.25716668367385864j),(-0.2512197494506836+0.06514690816402435j),(-0.2512197494506836-0.06514690816402435j),(-0.22954785823822021+0j),(0.04379919171333313+0.30637332797050476j),(0.04379919171333313-0.30637332797050476j),(0.3326442539691925+0.11707734316587448j),(0.3326442539691925-0.11707734316587448j),(-0.026598304510116577+0.2663208544254303j),(-0.026598304510116577-0.2663208544254303j),(-0.17262239754199982+0.15636034309864044j),(-0.17262239754199982-0.15636034309864044j),(-0.0010725711472332478+0.24752271175384521j),(-0.0010725711472332478-0.24752271175384521j),(0.27127790451049805+0.12546682357788086j),(0.27127790451049805-0.12546682357788086j),(0.29482340812683105+0j),(-0.09756093472242355+0.17314930260181427j),(-0.09756093472242355-0.17314930260181427j),(0.2274683564901352+0.13155126571655273j),(0.2274683564901352-0.13155126571655273j),(0.11999606341123581+0.20243409276008606j),(0.11999606341123581-0.20243409276008606j),(-0.13488134741783142+0j),(-0.11329099535942078+0.12044767290353775j),(-0.11329099535942078-0.12044767290353775j),(0.24013778567314148+0.05871143937110901j),(0.24013778567314148-0.05871143937110901j),(0.02210252545773983+0.19456058740615845j),(0.02210252545773983-0.19456058740615845j),(0.2074609249830246+0j),(0.14244331419467926+0.12496481090784073j),(0.14244331419467926-0.12496481090784073j),(-0.04787047952413559+0.11887914687395096j),(-0.04787047952413559-0.11887914687395096j),(0.07192211598157883+0.15361659228801727j),(0.07192211598157883-0.15361659228801727j),(-0.06293788552284241+0j),(0.022950349375605583+0j),(0.12409278005361557+0.01603318564593792j),(0.12409278005361557-0.01603318564593792j),(0.06438790261745453+0.034869614988565445j),(0.06438790261745453-0.034869614988565445j)
(0.9657383561134338+0.28152328729629517j),(0.9657383561134338-0.28152328729629517j),(0.969447910785675+0.24071469902992249j),(0.969447910785675-0.24071469902992249j),(1.0003790855407715+0.09879226982593536j),(1.0003790855407715-0.09879226982593536j),(0.976290225982666+0.20471836626529694j),(0.976290225982666-0.20471836626529694j),(0.9836896657943726+0.1740916520357132j),(0.9836896657943726-0.1740916520357132j),(0.9977093935012817+0j),(0.98961341381073+0j),(0.7541974186897278+0j),(-0.5263924598693848+0j),(0.6803992986679077+0j),(0.655325710773468+0j),(0.6088322997093201+0.07269441336393356j),(0.6088322997093201-0.07269441336393356j),(-0.364175409078598+0.3183392882347107j),(-0.364175409078598-0.3183392882347107j),(-0.45337292551994324+0j),(-0.41234248876571655+0.1678372323513031j),(-0.41234248876571655-0.1678372323513031j),(-0.05207681655883789+0.4941551983356476j),(-0.05207681655883789-0.4941551983356476j),(-0.2787491977214813+0.3562268614768982j),(-0.2787491977214813-0.3562268614768982j),(-0.3866187036037445+0.19922171533107758j),(-0.3866187036037445-0.19922171533107758j),(-0.4137904644012451+0.05533982440829277j),(-0.4137904644012451-0.05533982440829277j),(-0.18626832962036133+0.4067476689815521j),(-0.18626832962036133-0.4067476689815521j),(0.5223569869995117+0.11542248725891113j),(0.5223569869995117-0.11542248725891113j),(0.30271127820014954+0.3935612440109253j),(0.30271127820014954-0.3935612440109253j),(-0.3268479108810425+0.2553001344203949j),(-0.3268479108810425-0.2553001344203949j),(0.09869584441184998+0.4486807882785797j),(0.09869584441184998-0.4486807882785797j),(-0.019318580627441406+0.4488160014152527j),(-0.019318580627441406-0.4488160014152527j),(0.491505891084671+0j),(0.1805328130722046+0.41871243715286255j),(0.1805328130722046-0.41871243715286255j),(0.04028639942407608+0.4345223009586334j),(0.04028639942407608-0.4345223009586334j),(-0.3648258447647095+0.08039691299200058j),(-0.3648258447647095-0.08039691299200058j),(0.34212177991867065+0.32835254073143005j),(0.34212177991867065-0.32835254073143005j),(-0.13762247562408447+0.37559038400650024j),(-0.13762247562408447-0.37559038400650024j),(-0.28103160858154297+0.21804659068584442j),(-0.28103160858154297-0.21804659068584442j),(0.457752525806427+0j),(0.1932257115840912+0.3701656460762024j),(0.1932257115840912-0.3701656460762024j),(0.31512725353240967+0.29907089471817017j),(0.31512725353240967-0.29907089471817017j),(-0.0823347270488739+0.3686593770980835j),(-0.0823347270488739-0.3686593770980835j),(0.44106584787368774+0.09346186369657516j),(0.44106584787368774-0.09346186369657516j),(0.00970554444938898+0.3717784881591797j),(0.00970554444938898-0.3717784881591797j),(0.32311245799064636+0.25091347098350525j),(0.32311245799064636-0.25091347098350525j),(0.15584056079387665+0.3445577025413513j),(0.15584056079387665-0.3445577025413513j),(-0.30165842175483704+0.08202803879976273j),(-0.30165842175483704-0.08202803879976273j),(-0.2761270999908447+0j),(0.3827952742576599+0.1526770293712616j),(0.3827952742576599-0.1526770293712616j),(-0.16559681296348572+0.267544686794281j),(-0.16559681296348572-0.267544686794281j),(-0.10299728065729141+0.3052482306957245j),(-0.10299728065729141-0.3052482306957245j),(0.3890657126903534+0.06762884557247162j),(0.3890657126903534-0.06762884557247162j),(-0.22729536890983582+0.16422834992408752j),(-0.22729536890983582-0.16422834992408752j),(0.2509314715862274+0.24617664515972137j),(0.2509314715862274-0.24617664515972137j),(-0.23992933332920074+0.07079432159662247j),(-0.23992933332920074-0.07079432159662247j),(0.04297878220677376+0.28893759846687317j),(0.04297878220677376-0.28893759846687317j),(0.33453038334846497+0.12413609772920609j),(0.33453038334846497-0.12413609772920609j),(0.0026847333647310734+0.2797201871871948j),(0.0026847333647310734-0.2797201871871948j),(-0.1674506515264511+0.15533970296382904j),(-0.1674506515264511-0.15533970296382904j),(-0.01854422502219677+0.25927549600601196j),(-0.01854422502219677-0.25927549600601196j),(0.3009745478630066+0j),(-0.21103079617023468+0j),(-0.0978994369506836+0.17378878593444824j),(-0.0978994369506836-0.17378878593444824j),(0.25569960474967957+0.13426953554153442j),(0.25569960474967957-0.13426953554153442j),(-0.12494373321533203+0j),(0.23189720511436462+0.126008540391922j),(0.23189720511436462-0.126008540391922j),(0.015237841755151749+0.1965906322002411j),(0.015237841755151749-0.1965906322002411j),(0.12142127007246017+0.18449410796165466j),(0.12142127007246017-0.18449410796165466j),(0.25038281083106995+0.06212438642978668j),(0.25038281083106995-0.06212438642978668j),(-0.09357722848653793+0.11816737800836563j),(-0.09357722848653793-0.11816737800836563j),(0.2200189232826233+0j),(0.0835866630077362+0.15833084285259247j),(0.0835866630077362-0.15833084285259247j),(-0.05107633396983147+0.11867398768663406j),(-0.05107633396983147-0.11867398768663406j),(0.14237679541110992+0.11764528602361679j),(0.14237679541110992-0.11764528602361679j),(-0.07097581773996353+0j),(0.024737820029258728+0j),(0.14157353341579437+0j),(0.08514027297496796+0.04533759132027626j),(0.08514027297496796-0.04533759132027626j),(0.12353554368019104+0j)
