loss_reconstruction,loss_prediction,loss_linearity,lin_dyn_weight
0.8569663157411939,0.8563874649937606,1.4125123272289533e-05,6.023943228683493e-07
0.5340197978805921,0.5337970940740754,0.0006514983965241882,3.609464692999609e-05
0.41382783219897395,0.4145367092006008,0.0022578506665578957,0.00029098306549713016
0.33921051472824953,0.34037603106319747,0.0044483246104467175,0.0012339547974988818
0.27566643247016315,0.2774520418519309,0.007135439369497926,0.00429738312959671
0.22140211765791712,0.22358219605188906,0.009031153222840609,0.012485434301197529
0.17805274098552265,0.18015256603984986,0.009921498466832388,0.029292160645127296
0.14355972800753392,0.14576068920040897,0.010443091267674922,0.057775650173425674
0.11543085392135079,0.11768148250218691,0.010056258084367331,0.10076876729726791
0.0931633287596319,0.09530376195508097,0.00986340896653426,0.15664058923721313
0.07535617728655204,0.07755293988750064,0.009010216263659677,0.22306007146835327
0.0622330647431334,0.06440851277104971,0.008696422884715147,0.28935661911964417
0.05234048149021637,0.05445949542498461,0.007977302786681911,0.3523731827735901
0.04514171890215324,0.04711557256592183,0.007207412036740028,0.4065515398979187
0.03962891627772244,0.04178227996578485,0.006503993823834702,0.4537678360939026
0.03576496903642253,0.037709518058610024,0.0061795091114179215,0.4900868535041809
0.03276382297796794,0.034656758123044994,0.005964800831549689,0.5202915072441101
0.030216670457783076,0.032021148379982,0.005484192930511511,0.5473748445510864
0.02811667847449594,0.029816876138103552,0.0052001490307617285,0.5708112120628357
0.02654203895888923,0.028157711668244635,0.005063528743080655,0.588966429233551
0.025189615396568027,0.02679118270369062,0.004859310963088721,0.6050893664360046
0.02419879176122094,0.025675038335190702,0.004918036307020977,0.6171804070472717
0.023140238163538336,0.02460612337187372,0.004586570673989227,0.6302870512008667
0.02230477446924905,0.02369860188670996,0.004343756593778809,0.6409115195274353
0.021706272770548315,0.02303414795318014,0.004287329161584617,0.6485973596572876
0.02108136258380183,0.022356978839827606,0.00413705305640783,0.6566712856292725
0.02040776686278489,0.021626664285645407,0.0037988433664310076,0.6655604243278503
0.01998656755937488,0.021218956126044967,0.0037357818782229684,0.6711618900299072
0.019781154348207864,0.020887000950667558,0.0038954092647840366,0.6739253401756287
0.01931939009906619,0.020430956475296864,0.0037294869946600524,0.6801065802574158
0.018757359207115926,0.019846066393097987,0.003557264745540058,0.6877647042274475
0.018327461191061035,0.019377360749620216,0.003386182955843234,0.6936860084533691
0.01798994741315177,0.018992919569720212,0.0033789234418152327,0.6983845233917236
0.017581673423901958,0.018555326097652355,0.003248354304586874,0.704059898853302
0.017259821790113206,0.01820853274645179,0.003155624774227233,0.70859694480896
0.016965124973323167,0.017879195651164324,0.0031968593539984714,0.7127461433410645
0.016829022758168447,0.017708368938985523,0.003225272262953322,0.714687705039978
0.01660938014653349,0.01748457483088363,0.0032985507199745473,0.7178386449813843
0.01616807816545142,0.017073308150146665,0.003152469065709504,0.7241580486297607
0.015834439775579415,0.016668962264788055,0.0031170487177905304,0.7289880514144897
0.01573915282469093,0.016545437643399347,0.003187486660933926,0.7303791046142578
0.015462327940794003,0.016305539697089082,0.003075108807858569,0.7344074249267578
0.015043692221370683,0.01583896128425809,0.0030207789556720064,0.7405500411987305
0.014779012103442691,0.015576933882631181,0.00285503905623572,0.7444638609886169
0.01460699416477303,0.015362246880862093,0.00284735473801679,0.7470345497131348
0.014365625045893978,0.01511219117400953,0.0029145050900002026,0.7506351470947266
0.01422889322921354,0.014916678723297393,0.0028999024289273144,0.7526715397834778
0.013913316946806281,0.014602665614646338,0.0027174182884125465,0.7574265003204346
0.013621889079743672,0.014309987201088236,0.0027004701813218503,0.7618404030799866
0.013525166379003199,0.014219060462797136,0.0027917730072688,0.7632946372032166
0.013325294417306661,0.013971035453633233,0.0027122744496402406,0.7663511037826538
0.01326326524524203,0.013897167401383293,0.002714993432164192,0.7672995924949646
0.013163972191572509,0.013812671904889093,0.002854601398919367,0.7688137292861938
0.01277946092527929,0.013400227845154563,0.002709712054775204,0.7747209668159485
0.012430132553980114,0.01309316620560258,0.002576956049796324,0.780159056186676
0.012311174609166527,0.01293060587014973,0.0025705563549911128,0.7820142507553101
0.01211930911029232,0.01271295543240718,0.002556721056903895,0.7850122451782227
0.012013501877179894,0.012619220816477853,0.002550226467069808,0.7866588830947876
0.011832083842589772,0.012409479669407609,0.0024908137390385046,0.7895235419273376
0.011593901330040863,0.0121635274272462,0.0024403864355513143,0.7932726740837097
0.01149460560974263,0.012030454954237305,0.0024869587914094367,0.7948441505432129
0.011439414737351617,0.01199059006346055,0.0024883215229498878,0.7957209944725037
0.011199896560916953,0.01172340547930619,0.0024060188959934437,0.7995260953903198
0.010985284986289033,0.011516532608515135,0.0023770433012271254,0.8029478192329407
0.010939474726949717,0.011483405122468524,0.002430451042630557,0.8036960363388062
0.010756993548939598,0.011263358703846905,0.002336879561707657,0.8066206574440002
0.010540663247213927,0.0110537624860497,0.002259587226735163,0.8101027011871338
0.010403908896522132,0.01089525990058286,0.002270073830287394,0.8123199939727783
0.01037384462030979,0.010798980407017326,0.0022843828235675477,0.8128113150596619
0.010197629467971203,0.01065491634014065,0.0023118055103491524,0.8156810998916626
0.009984799560868549,0.010474299255448915,0.002168866476461032,0.8191468715667725
0.009938416987577648,0.010395279366413166,0.002235465999205794,0.8199153542518616
0.009841940175971621,0.010298639221301666,0.002281046316125018,0.8214827179908752
0.009814266432526125,0.010255415921396609,0.002218552902228531,0.8219490051269531
0.009671877874885423,0.010172721417995304,0.0022716840960699614,0.8242786526679993
0.009486620858731122,0.009919462505797918,0.0022577306885526944,0.827332615852356
0.009278059837186145,0.00969197947142431,0.002101525069144492,0.8307894468307495
0.009162103195472473,0.009608752538647312,0.0020756552681881167,0.8327083587646484
0.009190656679205536,0.00957835686889954,0.002137101858344938,0.8322235941886902
0.008921953971839782,0.009376852488489797,0.0020783316785964027,0.8367199301719666
0.008832389740997442,0.009241094568060167,0.0019962745468973635,0.8382021188735962
0.008705981687490327,0.009105033790517908,0.0019441730169274772,0.8403328657150269
0.008711261230323654,0.009087990599886662,0.0020147606542573657,0.8402451276779175
0.008846123063632215,0.009262062596711492,0.0021305080408345277,0.8379945158958435
0.008453589179940102,0.008843418088399533,0.001959432079706431,0.8445752859115601
0.008304865460283554,0.008713798315311725,0.0019253689593488185,0.8470895290374756
0.008348740286495905,0.008702903773745488,0.0020017301006462354,0.846341609954834
0.008178164937780626,0.008554555106179005,0.00197185962972788,0.8492344617843628
0.007999604512954846,0.008366677302108133,0.001862359559038609,0.8522706031799316
0.008113503166481892,0.008465924068046958,0.0019349779580387688,0.8503506183624268
0.00798753094447442,0.008323082956298187,0.0019209127727741171,0.8524695038795471
0.007882182985723978,0.008260389084580676,0.0019333677506199153,0.8542594909667969
0.00764127727722794,0.007982612713602129,0.0018173809170762912,0.8583885431289673
0.007668836851262215,0.008028083238700759,0.0018499676867240874,0.8579126000404358
0.007604941558442391,0.007943822802531336,0.0018339094848823971,0.8590146899223328
0.007589015375633022,0.007901090535587425,0.0018726594829757076,0.8592882752418518
0.0075219592851044825,0.007872705316625475,0.0018792236426685394,0.8604450225830078
0.007355061058833916,0.007701779368655611,0.0017984783437337737,0.8633034825325012
0.007181546044093994,0.007505574006457431,0.0017607145597558999,0.866303563117981
0.0070776117381317685,0.007405660563365783,0.001777323105824417,0.8681051731109619
0.007060108345561229,0.00735649320698935,0.0017474287070318977,0.8684139847755432
0.007046633739593681,0.007352884027397824,0.0017556627630568222,0.8686432838439941
0.006993736290240575,0.0072916812181033335,0.0017830807729387011,0.8695600032806396
0.0067923307236553675,0.0070960877310914106,0.001684007554467338,0.8730639815330505
0.006702942616398628,0.007001526329176995,0.001677636057138443,0.8746241927146912
0.006806009839820718,0.007118231394695213,0.001743477914325054,0.8728263974189758
0.0067092945359787095,0.0070095434847310305,0.0017034922946174568,0.8745175004005432
0.006656793244532622,0.006940497704669234,0.001719032939530949,0.8754391670227051
0.006499726350241947,0.0068077287766533144,0.001684777355932658,0.878180205821991
0.006458798181215655,0.006741931553350776,0.0016906285398182817,0.878896176815033
0.0063533912332923255,0.006645928945981625,0.0016137720113769973,0.8807469606399536
0.006343904913879991,0.0065853864194241035,0.0015746496921160505,0.880940318107605
0.006274446605357664,0.006544554793343308,0.0016381926516235753,0.882145881652832
0.00627247282571032,0.006537252883539203,0.0016537724741941802,0.8821803331375122
0.006124644985936842,0.006412261236838537,0.001588552351916164,0.8847823739051819
0.006017032658666293,0.006281492925790855,0.001562188028660041,0.8866877555847168
0.0060369906217938455,0.006309224576027639,0.0015412073859560425,0.8863540887832642
0.006020822132820259,0.006280593707628209,0.0015473535653308594,0.8866298794746399
0.005937039079369313,0.006214674469832601,0.0015450746308507811,0.8881220817565918
0.005787919838500806,0.006030866711452883,0.0015042546113463613,0.8907601833343506
0.0057603591608617645,0.006024938529911613,0.0015238802508643302,0.8912516236305237
0.005782028492889679,0.0060619450006983554,0.0015681947540272098,0.8908762335777283
0.005754392747654912,0.005998212209935162,0.001532155603742172,0.891359806060791
