loss_reconstruction,loss_linearity
0.6919160681819149,3.9462564387945482
0.13072665463184224,0.5210914917829529
0.06854862090569719,0.2867358037278096
0.05750676503170272,0.19055603172919705
0.05269296936710782,0.1446822527746093
0.044178785581451316,0.08863772178223561
0.03942445928265838,0.07776643828196755
0.0360689485200928,0.08090532052732664
0.03267556885831637,0.07816669466747994
0.02931058402335516,0.06717063518535675
0.028836950210320088,0.08068493594872408
0.027656486952033182,0.08240546058393995
0.02653638511676411,0.08113311216155261
0.02632779277481598,0.08414998793370283
0.025111759540902067,0.08200993860295247
0.024412263913864106,0.08808316656915176
0.02373732955522096,0.08521798784387655
0.023466461849955707,0.09015913375580918
0.022132571851560003,0.08021703162717436
0.021895219978873916,0.08063509042597009
0.021620489881641104,0.08131514398765628
0.021224162753561548,0.08050547919708027
0.022230398184532454,0.09149059449539747
0.021007062033338138,0.08576438925541119
0.02095308445953332,0.08596740203632426
0.02087908923805719,0.0862069603145602
0.02079830567874314,0.09010084158174154
0.019692835934839684,0.08342850442985747
0.01923104053008652,0.07964134705689893
0.019505633116167927,0.0823694020110225
0.020229872396021042,0.09209641290893504
0.018698761284591046,0.07614339903076917
0.01934216766750525,0.08686597014080744
0.017609590000345624,0.07068495881861081
0.0176811985866274,0.07138358497987164
0.017371333775986934,0.07023621381487667
0.016870464630245205,0.06680055404076947
0.018127963788327997,0.0766657021186307
0.017127594825669366,0.07261062781988137
0.016735751593820052,0.0697663455362614
0.016428010568182525,0.06643119646141421
0.015718694706385,0.06112311222158552
0.016235007197863294,0.06212731771390815
0.015701727349880394,0.05915927959870717
0.015257611743426675,0.05767560343759948
0.016012416773003805,0.061267737449014474
0.01569181533365563,0.0624472938238296
0.01485407371922888,0.05568216955813582
0.014156833615643408,0.05169408820349793
0.013421351399682162,0.04589604830054751
