loss_reconstruction,loss_prediction_1,loss_prediction_2,loss_prediction_3,loss_prediction_4,loss_prediction_5,loss_prediction_6,loss_prediction_7,loss_linearity_1,loss_linearity_2,loss_linearity_3,loss_linearity_4,loss_linearity_5,loss_linearity_6,loss_linearity_7,lin_dyn_weight
0.01942247916953732,0.025743598809547297,0.02687605553203159,0.027708285224156748,0.028392529407334246,0.02918309737937619,0.03027220171710056,0.031610449456205274,0.0026755970535856303,0.003055484781060556,0.003495568026998629,0.004022430407780188,0.004686372416087674,0.005449602936052714,0.0063231648620130235,0.6787011027336121
0.019146374190345355,0.025250400437249076,0.026339776528002037,0.027158673102606827,0.027789657886582192,0.028563449760077377,0.02957998179024719,0.03092592063576284,0.0026403624175574242,0.003007767086077218,0.0034555798101706136,0.003988171506811071,0.0046498944612865896,0.005414908231308163,0.006267746545449652,0.6824247241020203
0.018896715450868865,0.024837531605954925,0.025921570833283242,0.026723212906808565,0.02739138729644544,0.028181290345561223,0.029220040117450035,0.030534857210486828,0.0025839412177251246,0.0029637044552801436,0.003408491749454428,0.003931112647658647,0.004588786818664082,0.005347777647201461,0.00619773714229314,0.6858556270599365
0.018625381183794854,0.024381855722228285,0.025438249311864575,0.02625320025967428,0.026935791969299315,0.02771112053883999,0.028695747206106733,0.029990766546140215,0.0025628348166493054,0.0029215631385644276,0.003337358816304191,0.0038675591826238215,0.004532742201780229,0.005279619981744876,0.006128754569625213,0.6895535588264465
0.018375710604919326,0.02400481827331312,0.02503288518700134,0.02581528680091755,0.02646404727540835,0.02723246652269203,0.028219153784742258,0.0295062997927168,0.0024745581928728405,0.0028595861963150076,0.0032800178410428943,0.0038080821660431948,0.004464590491770895,0.005221195087489054,0.006088401271839334,0.6929795742034912
0.018434061949150732,0.023821606238683065,0.024835167228172122,0.025652143449494333,0.026303740763905074,0.027071496111776693,0.028086148568676778,0.029389372297409008,0.0025659387485948877,0.002932335679679607,0.00337102732022202,0.00391851330696533,0.00461221060618407,0.005401356864457179,0.006278378027256089,0.6921716332435608
0.018235813377280828,0.023533887855131618,0.024552361331002078,0.025365277934154676,0.026037894455270737,0.026793443554579608,0.02781043442010077,0.02910445005404026,0.002625084506592365,0.003027143647975793,0.003455504933089921,0.004003262158596154,0.004725765153414473,0.005531014195997707,0.006385039294809605,0.6950049996376038
0.017800097883700922,0.022947200681224012,0.02397034395022023,0.024718593326883285,0.0253307606435384,0.02603204095805133,0.02701727190001645,0.028274981401584767,0.0024883876030994986,0.0028845416275339094,0.0032735627809357564,0.003791203906740805,0.004485578175245311,0.005249123596382462,0.006102055787839472,0.7010015249252319
0.01761459953932449,0.022681194323080557,0.02372212474193637,0.024502751361641418,0.02510535454107856,0.02583062596594043,0.026818752489507398,0.028090399142467616,0.002424867757241734,0.0028479440068757095,0.0032395068694044044,0.003757251849278858,0.004458439031534324,0.005215583721595983,0.006061510455728781,0.7035746574401855
0.01728349935752575,0.022245667879830306,0.02322364796693076,0.023995187547471788,0.024626645736822775,0.025329628757354786,0.02628599686253352,0.027540246545265018,0.002298413437825662,0.0026971383954740133,0.0030931128947823136,0.0035860626284120864,0.004251205554915598,0.004999927890421164,0.0058428626570236,0.7082471251487732
0.017134022603582853,0.021953917352438776,0.02292040831312186,0.023672840551093772,0.024265475325311474,0.024981485673474142,0.025931986112787266,0.027155321154128824,0.002248908823939285,0.002633703848729631,0.003051173395982094,0.003553024368354367,0.004204048800849754,0.00494831259102131,0.0057924105814009,0.7103531360626221
0.017021873918195766,0.02172709512790847,0.022653246668452767,0.023361770111302332,0.02395328823163453,0.024658699348719434,0.025591110882132943,0.02682269036970556,0.0022196167170600058,0.0025971214177231195,0.003009701046076688,0.0035266540116733977,0.004177877956668938,0.004924968870902303,0.005781766882649174,0.7119271159172058
0.01686368532830015,0.021396469528024847,0.022341364561909376,0.023036453398791228,0.02364611760133043,0.024362444576590953,0.025282178342543066,0.026478264729181925,0.0021579926977755644,0.002535908661707483,0.0029564993550079037,0.003469108850365937,0.004107044446548629,0.004866513966109215,0.005726694824920359,0.7141937017440796
0.016965089560257465,0.021230780074893426,0.022144333882765335,0.02287915258696585,0.02347078431736339,0.02417410220762696,0.025068231604316017,0.026264195369951653,0.002243854634789907,0.0026422413185188667,0.0030586437093288407,0.003600191156872194,0.004265463522789053,0.005003059030783297,0.005867382683336534,0.7127570509910583
0.016818083847813334,0.021010951622567997,0.021877883640603987,0.02258406771152509,0.023179782741398924,0.02385608592017331,0.02476320326930345,0.02594887102493132,0.0022556056842358424,0.002650281942452646,0.003077261262770855,0.0036118587936817196,0.004302486350841394,0.005079459802871601,0.005951727630714776,0.7149317264556885
