loss_reconstruction,loss_linearity
0.9448827949350066,6.053629564855438
0.5974458128453579,0.2577789663149908
0.46815502403888243,0.24671438160594603
0.39071572018692385,0.18918517799224036
0.3201253740940912,0.19188698335243615
0.26343358865372296,0.29591541883133693
0.22542196480262694,0.2838497489451084
0.18722037611474301,0.26756144049340214
0.16730676906997333,0.22802920156126047
0.155742776897254,0.235919074382603
0.13255056750838304,0.24001347195686668
0.12462060576948979,0.22883157436074264
0.11872545839474603,0.25405511763396277
0.11987405520022394,0.2959904689891089
0.11768752492305101,0.33921246282536605
0.10761758854897348,0.2712799377000364
0.10413801222640132,0.25116137708799446
0.0977784547824962,0.23542640691787883
0.09185401653875934,0.206289394211833
0.08893518073948714,0.2729367265432833
0.09649024266579835,0.44764053917442503
0.11124630979494499,0.4439013784117098
0.10199136213067389,0.3814895324828478
0.09427170125872456,0.3032120685155526
0.09081130151214932,0.2714383030864572
0.08599381006994453,0.28296094605494443
0.08206259970610646,0.2444515591811878
0.08085173803903462,0.2546639207540824
0.07751646707828179,0.25698422658539327
0.07377622330476388,0.24122421735093677
0.0708975942141249,0.20872138760204928
0.06692829280692195,0.18520009409806043
0.06438394953514232,0.17049860658658414
0.06095765517080757,0.13045590215090452
0.058471889442317286,0.09442058087753546
0.055092790291392454,0.09565671131853763
0.05220760187338888,0.07779436913036789
0.050944355633559237,0.07545741321893544
0.04862318465601024,0.06725733445572789
0.048765420184618026,0.08518240488965774
0.04604739126507143,0.06269812536982684
0.04572439607202847,0.05194944923309155
0.04407230302212066,0.06178972628417028
0.04350581317740535,0.06302980905843164
0.042538361019647156,0.060451775369791176
0.04135412535063383,0.05324799159976177
0.04082129403309592,0.06467904757718299
0.039944041819978335,0.07538666901735454
0.03879971063169014,0.07608977355682178
0.03808586448231267,0.05360216763240083
0.03758789184465804,0.0614291573337831
0.0363530314480012,0.05625007169735655
0.03519259573986639,0.060876479197603126
0.035880525094574324,0.05375001103125373
0.03431417214766584,0.059075159977012924
0.03401714529412681,0.059831816223687204
0.03396908163864555,0.055163534722682935
0.03308914096441729,0.07718724687521324
0.033394234210013064,0.07818260786920067
0.03292528180350567,0.09355879217466145
0.032323632708902976,0.07484604887684293
0.03213737722256548,0.10016259594992721
0.03137020168491407,0.08196477408223753
0.03196845677039579,0.09380468911923288
0.031224127699079205,0.07277098449880891
0.03098719654949357,0.0893975962902202
0.030519553767292495,0.11126154037966485
0.02996478109912642,0.07112434816024898
0.029533740582478908,0.06828451755858618
0.02880415342368645,0.058067280439605025
0.028554724424518146,0.06745040163038243
0.027684685147439825,0.057026983585817884
0.027549821354109223,0.05599163556546372
0.02701280795377317,0.0608635192422381
0.027038540551314084,0.05499098952310334
0.026615365490756788,0.053400831052349336
0.02598611974524429,0.07246933003572932
0.025884937300239427,0.06227981500906855
0.026875682909231403,0.06817142974994778
0.0265679017867863,0.06217646280218705
0.026380650779037628,0.05805218043979307
0.027195534421675327,0.07586452155186728
0.02659721864292513,0.0969588787522137
0.027268096989385246,0.09311508307428207
0.02818829338528196,0.09345927750616866
0.02871931758247336,0.08865520298161392
0.030388918602914018,0.10625197488724707
0.03353460626451963,0.1341872042289688
0.0370630886875113,0.1492624224910148
0.040183811800569375,0.20404819029585605
0.05080577287693126,0.2589880934349653
0.05410663870440412,0.37432018058229705
0.06492330159882119,0.3794416122078576
0.07700716931842287,0.38680842734533727
0.07442787824942663,0.3938553807882457
0.07086515244865545,0.28218788867341926
0.06686488233366857,0.23435803608664238
0.06265442201183564,0.20079675532537875
0.056143117084819574,0.1535553507526822
0.0518323896557652,0.12369120013138564
0.047803231502506115,0.09462932125732662
0.04481383517943822,0.08479313304692747
0.04267550531485125,0.07752593219200343
0.04110376323116369,0.07143071082098554
0.039541617045853156,0.06833568660807034
0.037906062916600355,0.06899603504198167
0.03622513141572955,0.061564684153881534
0.03624008589951027,0.06801358602401718
0.035164972222921996,0.0750266315949826
0.033473470475494704,0.08043094118183164
0.032388063502215826,0.07009132315302342
0.03125721869376006,0.06576522050210681
0.03178531542700034,0.06625685611135519
0.030163295477149313,0.0650402165290178
0.029784329684985546,0.07476614100044598
0.028817448335582384,0.0567452396208735
0.028773939032257403,0.0601445172411507
0.027944390240047957,0.06606866962628453
0.028280495388817852,0.07261661078591129
0.02738200746796246,0.06783069806028627
0.027644307390055134,0.07214035409385333
0.02739466044642331,0.06227347957864204
0.026581460625013143,0.073637910416954
0.02616908244449076,0.06746807598556334
0.02620788060887729,0.10724581821993912
0.02605833156139218,0.07948688120049383
