loss_reconstruction,loss_prediction_1,loss_prediction_2,loss_prediction_3,loss_prediction_4,loss_prediction_5,loss_prediction_6,loss_prediction_7,loss_linearity_1,loss_linearity_2,loss_linearity_3,loss_linearity_4,loss_linearity_5,loss_linearity_6,loss_linearity_7,lin_dyn_weight
1.0651505974808124,1.0776336213956377,1.0737843722205371,1.0701319697730067,1.0665535499752572,1.0625055961737329,1.0597297398730963,1.0610867086082998,1.3552790274521102e-08,2.0886797555667217e-08,2.992968271813706e-08,3.905198291850171e-08,4.763320628769871e-08,5.427169363482294e-08,6.046975026086694e-08,1.65569922216946e-08
0.7096267680126409,0.7229176306162619,0.7276226878567577,0.7320498919246172,0.7365921367298472,0.7414054607301449,0.745679581125176,0.7491921036331742,1.8250738269453854e-06,2.0228000663361797e-06,2.2169997969791034e-06,2.4290130338590414e-06,2.6366486268389267e-06,2.819659346378501e-06,2.9870653882178225e-06,1.1533684300957248e-06
0.5866077723727885,0.60059364363802,0.6046425617102421,0.6097205984070646,0.6143008042666246,0.6190116930489589,0.6241385219073055,0.6296741617247713,1.897612547028421e-05,2.1325612126344733e-05,2.3476393026713697e-05,2.6139317382979976e-05,2.885020609634618e-05,3.144165419860546e-05,3.38027224937134e-05,9.856255019258242e-06
0.503629410728461,0.5168942473954223,0.5215360381386497,0.5258152348425252,0.5295410939740011,0.5327697808493669,0.5360837557500461,0.5399414348281193,9.769816743366746e-05,0.00011132527017332488,0.00012244711785266797,0.00013771674451527972,0.00015332934396460602,0.00016894824081649281,0.00018390434439786356,4.776715286425315e-05
0.4328884811714442,0.4450780004764647,0.4484900850238222,0.4521226985687359,0.45569891239256166,0.45891121469362817,0.4623600503812334,0.46606693203601773,0.00039140344456289753,0.00044223619687687666,0.0004899394030522819,0.0005508264783857647,0.0006137593345158429,0.0006774023168968031,0.0007396168787320856,0.0001917005720315501
0.36728601742673805,0.3792855349454013,0.3819576167096995,0.3844848745198362,0.3875274051319469,0.39050424460208777,0.3938195308852276,0.39746381618358473,0.0012471243137060994,0.001395058786176672,0.0015502231364900416,0.0017428778989949211,0.0019454586887199068,0.0021542561550935107,0.0023553891038453137,0.0006996224401518703
0.30650097372555973,0.3180836889478895,0.3204023075424862,0.3225472108282224,0.32493620946351126,0.3273104389909943,0.3301070661255808,0.3332556161013516,0.002741346952289042,0.002997164633940366,0.0033091779258917478,0.0036944774039064593,0.004110775346105749,0.004551202816393239,0.004991452024641262,0.0023251043166965246
0.2525867556783085,0.2636829183559225,0.26578234775299175,0.26783817930253667,0.2698552748169562,0.27191220550023343,0.27427789370218914,0.2768522956154563,0.0041910630936173076,0.004448894780091565,0.0048137687974505955,0.005257389666857543,0.005728162223040455,0.006210659469418253,0.006710723704761929,0.0067170532420277596
0.2070465948043849,0.21708166639411489,0.2189426484734121,0.22072147712964402,0.22226344985191268,0.22388935024890835,0.2258060668855404,0.22789276617544668,0.005332141206521378,0.00555450226923432,0.005990208916190497,0.006434402617340538,0.006889322771367802,0.007359413215608308,0.007824365839813694,0.01645744778215885
0.17044650864119482,0.17908370165712503,0.1808154335728398,0.18231982398113417,0.18354242064736107,0.18483194983768142,0.18642359277616044,0.188248637870506,0.0062092897867915605,0.006507054086686786,0.007106743035493073,0.0077400907924279625,0.008421000697797396,0.00912224763772303,0.009847272024411545,0.0337841771543026
0.14136376088917857,0.1483856140162407,0.14975241506942594,0.15098701607097278,0.1519758804077251,0.15307236343923242,0.15443500782102848,0.1560418451675261,0.006946282229238889,0.007262489204655592,0.008053755494279894,0.00894266340869043,0.009914444883664449,0.010901466945205072,0.011934333859067975,0.06003785878419876
0.11791388303141803,0.12387495586767742,0.1251612435286294,0.12631225040063312,0.12722263167602849,0.12824531283844198,0.1295151553170047,0.13102326120190347,0.007003463027051803,0.00734520858084714,0.008209388319290046,0.009260598371927987,0.010407948473888616,0.011667555309706666,0.013018269992436625,0.09553574025630951
0.09973377105262544,0.10491252692058833,0.10616260578335335,0.10719496545566855,0.1080072906282213,0.10894692851236773,0.11014748839818267,0.1115763879384256,0.006550521230456805,0.007038474865634032,0.008051933373264994,0.00927713535450123,0.010636797828305048,0.01213542138687288,0.013752583100739553,0.13694390654563904
0.08580893023246867,0.09007895241682778,0.09118524464693936,0.09217521935601025,0.09294563865019416,0.09379046292417378,0.09486570679378831,0.09618395298016995,0.006497326593607765,0.007040804815212083,0.0081656437781122,0.009466091239893878,0.010938041770096982,0.012545693532786385,0.014288372724545926,0.18071267008781433
0.07441071151984661,0.07800626305217294,0.07894958193454678,0.0798388729994546,0.08056737068124893,0.08134575628672384,0.08238474712628709,0.08359413612571229,0.0058048851762957845,0.006314306778939886,0.007311058932482594,0.008531892043773574,0.00994673554443751,0.01151930965759136,0.01323409829075489,0.22664843499660492
0.06572714218186208,0.06860237900255504,0.0694125224845578,0.07036005463263001,0.0711516265917306,0.07195313297939622,0.07288203420061054,0.07400536340495151,0.0057407345886182305,0.0062917412682013075,0.0074152349823653095,0.008729727621431704,0.010252223783470564,0.011952236796468998,0.013853869945914657,0.26950737833976746
0.05857620607271339,0.06110458068976097,0.061938136073475335,0.06290270286778409,0.06366084609368834,0.06439153538007127,0.06533044969995415,0.06644004282325205,0.005737841435353764,0.006271545077213133,0.00740952998500079,0.00884245135366716,0.010593242095375703,0.012431431488958674,0.014395056740202085,0.31081831455230713
0.05225165846070858,0.05447092614189944,0.05520648835885404,0.056110380594979234,0.056877122342787204,0.05762618153986305,0.05847055406281442,0.059496258364783394,0.0050729070097107675,0.005599892796691419,0.006666540407171153,0.007957746344383317,0.009534237782160442,0.011273588776989817,0.013123988131882766,0.35254883766174316
0.047349823291353905,0.04920899105393124,0.04988357234081435,0.050772555950113415,0.051561651205775716,0.05225062603099579,0.0530074605235347,0.05396268010540843,0.004788916093933863,0.00544535021990638,0.006470766588292941,0.007786829985352076,0.009350868437426661,0.011094038193474714,0.01302152708524004,0.38881006836891174
0.04310001316496018,0.04489986511191937,0.045570032845442546,0.046412012472698584,0.04718682962635952,0.0479208656031676,0.048690057523322824,0.04957457965471929,0.004463667643290979,0.005059771187076665,0.0062039471535570295,0.007589867098965628,0.00924308104346497,0.011049143081963664,0.012958049804273277,0.42326420545578003
0.03884014112228898,0.04038840317565584,0.04103424793943412,0.041922937719910236,0.042753786571098094,0.04347755623987628,0.044236237272269,0.045083304928609416,0.003851134304948126,0.0045056529343128204,0.005598976866966145,0.006917169961062344,0.008480906506580134,0.010141806916556374,0.011962715172607087,0.4607589542865753
0.035842151199828094,0.03700415176976008,0.037508471485741615,0.03842302037007881,0.039244941649613556,0.03989178837349118,0.0406166465194137,0.041434214131197945,0.0035706806238050815,0.004224798389356145,0.005181522276064362,0.006417153454589522,0.007918749704505458,0.009543795527432503,0.011276681174332847,0.4891643822193146
0.033198920434171504,0.03424340364106175,0.03469892248561487,0.035529760900972665,0.03630888943720346,0.036980374453445077,0.03770827520575989,0.038526733194537435,0.0036302115279014664,0.004284524900042248,0.005180085059067216,0.006382329932567648,0.007868879672252771,0.009425222497395795,0.01107747480524108,0.5156735181808472
0.030489646697335372,0.0314359744991919,0.03190133613769454,0.032791204685313935,0.03360056764750368,0.03425467287249838,0.034956733947651156,0.035744037010051584,0.003255754842200263,0.0037905522267826478,0.00464400350294932,0.005757924237034537,0.007119510751782042,0.008633458840124534,0.010223557150323784,0.5443092584609985
0.028311357263362768,0.0290540230996681,0.029435924929801863,0.030297418776586,0.031079069191357906,0.03177869428287853,0.03251521992763686,0.03329021352710146,0.0030360023180643716,0.0035569152095502473,0.004391025975095704,0.005507740338242014,0.006848118552053818,0.008275743305482447,0.009792273223199427,0.5685080289840698
0.026845037029046403,0.027465860931961624,0.027736280020639954,0.028592065729276098,0.029356831452661894,0.030060310476155393,0.03082073238562253,0.03156723335937217,0.0032849019249079603,0.0038867045933951433,0.004684516506564336,0.0058280462066733875,0.007244721677166846,0.008807663714845574,0.010448764068911773,0.5854265689849854
0.025332120617832802,0.025889239126584345,0.026070517181146023,0.026821689613740454,0.027568208147781065,0.028222331013342348,0.028982299285304266,0.029790555888956242,0.003344472098832179,0.004045030615145108,0.004778996764710455,0.005924948979708482,0.007418646956935074,0.008949667581604787,0.010562762347134677,0.6034263372421265
0.02374238065672844,0.024214643541008534,0.024394604152300544,0.025126528017448656,0.025865023384993326,0.02653942945027592,0.027300299137128323,0.028040347536806304,0.002868797130857654,0.0035156434859691644,0.004234568047202396,0.005291233199212687,0.0066643714102029,0.008061820830560293,0.009492541222459941,0.6228342056274414
0.022313375659412406,0.02276629915943852,0.022920956414958043,0.02364164944048281,0.024400439808264323,0.02514234883616669,0.02587477105233806,0.02665891773772962,0.002769712908099396,0.003359359241896607,0.00410093924011847,0.005144935525226272,0.00647748812079831,0.00790077691226696,0.009387719781711847,0.6408210396766663
0.021291247311264576,0.021603296702156966,0.021727966740476563,0.022331161531133684,0.02300226305068944,0.023741514534259885,0.024490614832451046,0.025246435102790295,0.0026257150100939203,0.0031670428411125734,0.00377037049543978,0.004668496968067856,0.005888778533197012,0.007184228240841567,0.008578195114328403,0.6540085673332214
0.02015641802037605,0.02059189867893052,0.020674557015550658,0.021205176488317625,0.021849249689667314,0.022505063039285164,0.0232297253528428,0.024040294797332197,0.0023837680542709854,0.0028993606040574084,0.0034817441043628987,0.004379328189775197,0.005561719854873439,0.006836991910179857,0.00812493839649239,0.6689800024032593
0.019521643989013904,0.019802815474645057,0.01981607370505028,0.020341434623255873,0.02093126862137406,0.021542694773336854,0.022333061996132435,0.023116499245768845,0.0024423295550474815,0.0029307418800765014,0.0034691343052620036,0.004289420420673961,0.005453107774458349,0.0066841394411594375,0.00797571012066671,0.6775251626968384
0.018504243918540903,0.018926234658719714,0.019037413296073374,0.019493094658610797,0.019992796820823593,0.020559777635516543,0.02137399885790918,0.022221028363263166,0.0021203249329167988,0.0026125847164428597,0.003136541054706381,0.003921340734569312,0.005005171599010827,0.006168471311880684,0.007375972093355776,0.691377580165863
0.01822617855111156,0.01859593933278864,0.018610193081175036,0.019046925715725832,0.019529043223320032,0.020051892116816357,0.020784963301135235,0.021634392786507653,0.002508318458091129,0.003069242870165443,0.0034345673365825755,0.004171379246695675,0.005407016305409698,0.006667877528001163,0.007848099395883604,0.695260226726532
0.017589461131127998,0.01794079263202269,0.017989084174737383,0.018452843291189534,0.0189434310402533,0.019481879292112408,0.020218895380745835,0.021032979010732887,0.0023962961453380008,0.0029462543977832154,0.0034371427990972795,0.004261495065107089,0.005482263105485575,0.00674487623803142,0.007985203620359954,0.7040960788726807
0.01717581056083493,0.01757608843772901,0.017704241735365254,0.01805474796279111,0.018518987639183148,0.019109007866695674,0.019842348415843567,0.020687995153645472,0.0022560604882461053,0.002768682741155528,0.003421524009018233,0.004334751102659438,0.005536134566120828,0.006815419433895587,0.008147838009326948,0.7099472284317017
0.016684605191251645,0.017072762834905372,0.017125323214113513,0.01751222287364279,0.01793627669714918,0.01840579407383697,0.01907781143782516,0.01992405426221263,0.002245856043866989,0.002753212034501612,0.0033119497149681,0.004153417738198432,0.005300802263346585,0.006528934996938866,0.007760898257144774,0.7169256210327148
0.016306305768263057,0.016717377365237533,0.0168213806770466,0.017152165794613386,0.017508063613364995,0.01798808240529263,0.018676424056592613,0.01949913101364868,0.0021997146534197256,0.0026948880253717155,0.0032188841013193934,0.004006160148466476,0.005124719370695878,0.006258545690514022,0.007393766247262858,0.7223235964775085
0.016034620289098134,0.01641967586596004,0.016509444243980178,0.01682122088843323,0.01718340328446141,0.0176972359418869,0.018400457762307188,0.019228211637297866,0.0021921561874123133,0.0026758926509807407,0.003238557264058277,0.004059447107290981,0.005167911766153393,0.006323603698701569,0.007583692890626413,0.7262550592422485
0.015656225931413647,0.01605571717124194,0.016122125796597414,0.016429688663595052,0.01677108458196274,0.017244291827333495,0.01786025436438294,0.018641969471266777,0.0021214159287085838,0.002613178841293059,0.003143366970598497,0.003920846836334126,0.004968868113226361,0.006101535215522304,0.007211333438001498,0.731733500957489
0.015144553060583795,0.015489364192140625,0.015567392171031296,0.015859965403071958,0.016142600022181115,0.01654874410492804,0.017110744610378637,0.01787302907468494,0.0018834518325148207,0.002268650390283026,0.0027171964246014554,0.0033926414971801166,0.004248416980709693,0.005210052706577159,0.006229720232061264,0.7392515540122986
0.014991488525963792,0.015270800281454016,0.015378576316416063,0.015688543618728817,0.015972390078534984,0.01633826187162688,0.016927866863481925,0.017694572437090505,0.0019331234071391199,0.0023634996779438623,0.0028154263040834804,0.0035169382338170654,0.00444100519974625,0.005465000687223492,0.0065142491801017865,0.7415209412574768
0.014569822727680608,0.014929919421472131,0.014979450369523431,0.015267175486192157,0.015533489119324218,0.01591520886429231,0.01648029984047116,0.017269247810447256,0.0017010135105764023,0.0021343433746585138,0.002522261791959756,0.003132601353255185,0.004003780882065545,0.004922248122065959,0.0058402403787731726,0.7477542161941528
0.014425557242198423,0.01472275299255294,0.014819027398170445,0.015085712586990511,0.015336907742802141,0.015686759131926076,0.016270095571524368,0.017016715072220825,0.001794300903174211,0.0021606685273876094,0.0025788738558489063,0.0032123188303175196,0.004053068951223836,0.004948711189557406,0.005923252269274458,0.7498766183853149
0.014164753087642618,0.01438191320358302,0.01446388253459224,0.014739962228219517,0.01502388449831041,0.015315898179205178,0.015818333766275786,0.016528012375237565,0.0017620751765942333,0.002211289522974981,0.002476913803053223,0.002949086298244168,0.003835860128053511,0.004703082633439941,0.005528232405081341,0.7538290023803711
0.013873124703363538,0.014152037846520292,0.014298699811251477,0.014546292066975474,0.014770291389439643,0.015116584250822613,0.015668599172071977,0.016348865568035782,0.0017196798766100849,0.0021205391910441396,0.0024560137027843233,0.003011472307471715,0.003827260941367358,0.004672816154932735,0.005567828764016379,0.7581753134727478
0.013800995235616712,0.01408609623459453,0.014239037598825064,0.014513834177042901,0.014745731436042272,0.015066705879940329,0.015637483671056704,0.01636941039602363,0.001659064524201833,0.0021109369668093595,0.002533143867898469,0.0031697554018360998,0.004088635220872834,0.005051717121994455,0.0060014745904139,0.7592815160751343
0.013814789003469928,0.014104330760461312,0.014341961313979794,0.014636664860176318,0.014935508922294335,0.015270666883449361,0.015829818367155312,0.016563472914374638,0.0019933162062657802,0.002567117490652033,0.002984955349955896,0.0036539815265923636,0.004693128971339075,0.005714154128073041,0.0067386666933695475,0.7590603828430176
0.013503434647639792,0.01375138587020463,0.013957321312692431,0.01426270022135391,0.01454918562161802,0.014872573521803526,0.01538759774029857,0.016136694636810507,0.00188375994036294,0.002404980105583114,0.0027517950645199528,0.0033317043198278855,0.00431939513996394,0.005251621668186252,0.006119639955787145,0.7637935876846313
0.013272147254410015,0.013387068774965075,0.013612179091883829,0.01386119873836787,0.014108004774710145,0.014481561242129265,0.01496182771443518,0.015623665518230863,0.0016155998376182433,0.002013800112587033,0.0024559636697524326,0.00311116785413087,0.003900786336222883,0.004759230123525517,0.005729749618154583,0.7673262357711792
0.013068200662255489,0.013209034828625945,0.013380317415051187,0.01365933339001755,0.01386547337477456,0.014184183052894643,0.014735039125387917,0.015446712171991265,0.0015497557969406397,0.0019750691009591324,0.0024030029999487328,0.003032375375429789,0.003826885978982906,0.004731457718092986,0.00569963088942698,0.7704304456710815
0.012775918963656882,0.012927297731039901,0.013121039969752533,0.013354204871036389,0.013567001239619271,0.01383678446514438,0.014325222503456603,0.014993427738998876,0.0014182082794431082,0.001794336640874946,0.0021659779553662244,0.002729370635667634,0.003462059820942606,0.00425566661387983,0.005149698347756357,0.7749417424201965
0.012618971269213993,0.012682600565229601,0.012852959078971786,0.013109747578800728,0.01332636945175402,0.013580120242003238,0.014050802357670434,0.01469384015409232,0.0014540986041930387,0.0018117034952046494,0.002182452319196178,0.0026945684920457076,0.0033931088668328743,0.004134804381665959,0.004985163624238486,0.7773539423942566
0.012482633192079637,0.012616109968435884,0.012845450609621376,0.013061726354187987,0.013251804894068426,0.013524471589611837,0.013948303099834558,0.014586507461287758,0.00151385140388903,0.0019014733495435329,0.0023566073866604954,0.0029719207824681344,0.0037544938299792384,0.004608538157309747,0.005552424114159863,0.7794678807258606
0.012498455964380041,0.01260524636968619,0.012841192610336073,0.013203142528180722,0.013403036628508006,0.013699069849971168,0.014139181716674908,0.014775937584915546,0.0016329862879783618,0.0021290258200280993,0.0024674392408794827,0.0030666419226513166,0.003933480477292931,0.0047956508468297195,0.0056206351679182216,0.7792185544967651
0.012132807197017903,0.012250616042702287,0.012476255265550582,0.012751521024639759,0.012943006745893947,0.013243010579937636,0.013681542893451472,0.014329043341806843,0.0014216421981050511,0.0018495663586590024,0.0022455258652417345,0.00280171748664644,0.003556258427073257,0.004414329163554541,0.005316039864663724,0.7849209308624268
0.012067573833646197,0.012157567683293763,0.012359053719324697,0.012669633002794953,0.012848423898019374,0.013097264168639777,0.013528133923758562,0.01415539573539387,0.0014053075477129682,0.0018525855496575937,0.0022671291322419137,0.002835743272244328,0.00361599987654975,0.004447321287710659,0.005360832047783566,0.7859458923339844
0.011812334539061444,0.011847125701229982,0.012039571669366625,0.012300014034264818,0.01247242399137028,0.012700389360739325,0.013121786914289198,0.013681427366805799,0.0013209427954622792,0.0016854627440473448,0.0020540840070857745,0.0026007989402672257,0.0032680786518938213,0.003989776158673996,0.0047945415783008745,0.7899523973464966
0.011623039532465365,0.011668393126240482,0.011907529449623443,0.012182221719712921,0.012377886469115312,0.012554990853926149,0.012960380807468787,0.013552793499195215,0.0013245588657681388,0.0017190579651080399,0.0020155206360299178,0.00247509881402507,0.003162702524200433,0.0038887847603772223,0.004623146099273605,0.7929317355155945
0.011527406549087477,0.011566608642488216,0.01178489570264463,0.012058934157946295,0.012233403686321143,0.012416223383913136,0.01281422491025443,0.013408160139414598,0.0013302883183464458,0.001740964007899416,0.0020896837052572456,0.0025949588929763947,0.0032885860538843905,0.00403854423500472,0.004810412085116512,0.794450044631958
0.011541916524069478,0.011537882625454604,0.011779000100864705,0.012023411555723711,0.012169950026454348,0.012418586968974233,0.012805832164857525,0.013359804025001398,0.0013440097572426201,0.0017215991085426574,0.0021427496088674974,0.0026989356887460957,0.0034152038169629646,0.004180875260019142,0.005047700792450696,0.794218122959137
0.011374764497507904,0.011358581408105715,0.011558898199688304,0.011840106521792685,0.012010661500070232,0.012204457593686652,0.012565250428838761,0.013107213909778532,0.001380986247450013,0.0017352673905566083,0.00208828265367935,0.002583553938050864,0.0032292285501354873,0.003927403502793424,0.004741906194072781,0.7968884110450745
0.01114077380159086,0.01116380775817717,0.011389688269457833,0.011692572954527858,0.011886556351224983,0.012073378591023712,0.012456523850309327,0.012990798502658754,0.0013255352279804772,0.001732973677893279,0.002027108832591712,0.0025055248729307644,0.0032234849251480614,0.003926109447322711,0.004695884311440015,0.800589382648468
0.010971368251600451,0.010953202683114845,0.011176857121464379,0.011467877221027207,0.011657355138749787,0.011837539688906686,0.012222986721029186,0.01273423929005761,0.0013170108650669907,0.00166892372071743,0.0019582044571537765,0.0024540691614552378,0.00311693880794827,0.0037623830164723124,0.00452331199188425,0.8033239245414734
0.010946466092032816,0.010912251412266432,0.011145709439961597,0.011462161516902422,0.011672789059102736,0.0118977693295238,0.01225102369231407,0.012732328238712015,0.0013721839810160274,0.0018130628109881372,0.002056386171266286,0.002513731805363087,0.0032298304868065546,0.003934523874661738,0.004664322518138372,0.8037033677101135
0.010834216529045643,0.010791427137875799,0.01103709279888808,0.011349568814540953,0.01151970209497394,0.01175310041767981,0.012185429021565601,0.012666305488207526,0.0013458711907317743,0.001792503977413932,0.0021412291523282374,0.0027177349711307373,0.003466805446930606,0.004224326888017783,0.005054230942870631,0.8055062294006348
0.010580576917388625,0.010479655982267976,0.010749255858286462,0.01099077780238707,0.011182655429197884,0.011367137203312883,0.01172366834650136,0.012265742106068416,0.001180090412798554,0.0015790181729930016,0.0019160836884871075,0.0024079866055085604,0.0030843759124929253,0.0037862464233681006,0.004570580652667216,0.8095868229866028
0.010449735132306312,0.01038657789077823,0.01064955867099441,0.010893047046581101,0.011095349305005185,0.011319732094051863,0.011650242097048647,0.012130131474649064,0.0012254059320999315,0.0016295870170248076,0.00187732727589832,0.002318513852478278,0.0029938499007361504,0.003677088453713491,0.004397506078686377,0.811704695224762
