loss_reconstruction,loss_linearity
1.1065943349782008,0.05661241964864028
0.641876518406753,0.003940985887623504
0.5100803668473425,0.00234393839881663
0.43038358812996913,0.0021711555172267295
0.34972388255372444,0.0019280627799337735
0.26999240690198084,0.0018742198565220784
0.1986880471415558,0.0018996379928708316
0.14514977107418767,0.0019367232546709657
0.10843652239114286,0.001877441726395256
0.08383599918425562,0.0019216181425722291
0.06912434764266334,0.001926213859932512
0.058784441827689035,0.0018647323529817784
0.0516908768734248,0.0019023559448226846
0.04617623896924804,0.0018813631555999332
0.042166408121426045,0.0018563126900480516
0.039893450909581324,0.0018436823036501698
0.037217856472203305,0.0018630055866726042
0.03497564944441133,0.0018176117109199711
0.0336454741596856,0.0018573961627667136
0.03224500300657334,0.0018482125831153693
0.03126302838884793,0.0018865964419131065
0.03026974721045181,0.0019119187225724993
0.029235114430853894,0.0019097583600627033
0.02835483711222861,0.0018502283315786007
0.02740204910031113,0.0018978658582935305
0.027192628525457178,0.0018905736693248512
0.02697865922633189,0.002060995974026161
0.026108774978258014,0.0023389841066598495
0.025270907552887863,0.0021246437903433718
0.02506314822280375,0.0024290783081113813
0.02460845803527346,0.0023522341278089517
0.024027540121257466,0.002677267798704492
0.023310425114535772,0.0024379775285141556
0.02264393057584283,0.0024426173320134985
0.022632483862360425,0.002565811983691703
0.021977239655425657,0.002378191283951456
0.021460292111812582,0.00245433922572406
0.021311656779162684,0.002185319091540439
0.020520770592719877,0.002136097548669329
0.020249800087419657,0.0022237900539673365
0.01966648891408386,0.0020503399034727354
0.01956185344956196,0.0021401192723266562
0.01896472044548784,0.0021860383572081857
0.018877508503262544,0.0019462910373433027
0.018359108361098466,0.0018011431538077925
0.018115599307633595,0.0018023670493093277
0.0179682204814443,0.0017729709474195105
0.01799604914902682,0.0020069814144805993
0.01747236085741034,0.0016244696543724264
0.017621062166649278,0.0016049603602646702
0.01683710561441033,0.0019155071577651491
0.016872666446596945,0.0017180403384901882
0.01651130982202755,0.0016093722759339029
0.01606600968312003,0.001899137217851091
0.01578522081069908,0.0022962059190212163
0.01582862041271404,0.001867137547837066
0.015768088155673272,0.0023508674674854683
0.015469347274095699,0.0017154422986892929
0.015097273006815534,0.0015449963401423783
0.015140922345600563,0.0017144948009391572
0.015265573015880968,0.0017109331843410756
0.014698118780397538,0.0019838847263638757
0.014414915690153598,0.0015422615891162695
0.014105707132344911,0.0014026081258176398
0.01383150736963621,0.0012260064655595306
0.013832003487418868,0.0019006385647719253
0.013756301328939343,0.0019121090943947554
0.013691763036532313,0.002101761895673844
0.013376859968013802,0.001504558471877917
0.013411428075253804,0.0013897900885325575
0.012923766451890284,0.0026149883892526973
0.012975758455953394,0.0019827321222945847
0.01280541269573066,0.001607270254978246
0.012373416297557206,0.001494851221777399
0.012210261533611102,0.0014509902399372878
0.012057475333698792,0.001263848225019333
0.01194080649737778,0.0016571961626680144
0.011766397114593445,0.0014079113171907797
0.011470218790799938,0.0017375378225288347
0.01160547631635423,0.0019173798620720811
0.011460951629316998,0.0016868453215053629
0.011416222747844762,0.0013622900617156607
0.011227401240601457,0.001386054262179312
0.01141914459639516,0.0013115849441426729
0.010896369787407465,0.0013641295314768963
0.010978142224032502,0.0015839515422438409
0.010932216525637114,0.0014806746476487165
0.010364773828066866,0.0013269151697664374
0.010417085100994034,0.0014846385753121796
0.010690816438409821,0.0022710728416613854
0.01067644324722942,0.0022368433847199456
0.010513941200584893,0.0015558798053993497
0.010283071692563574,0.0011146339193366008
0.010396104643056445,0.0014406880410637796
0.010038680302094038,0.0011460087493052032
0.009893798464085238,0.0011234823629964173
0.00958320007337402,0.0013273498511576062
0.009637354551027991,0.0014785546509813686
0.009696285679796586,0.0013861841404805555
0.009506603293420483,0.0015799639984995287
0.00948754179693419,0.001353193499864486
0.009335925255779766,0.001433859889810011
0.009255695578719591,0.0013942095946056154
0.009090781106985605,0.0014275109071419361
0.009193550655493469,0.0012083761787276726
0.009305016744392488,0.0014160167954577478
0.00942128582110993,0.0018864059152865617
0.009168293918845001,0.001846681622695927
0.008741338877132207,0.0013697484143617646
0.008827720379242149,0.0012262733971535281
0.008459517068102277,0.0014193341596022088
0.008459302174781348,0.0013721202261091758
0.008422335070475497,0.0013774004593196927
0.008625789602903835,0.001874678075967741
0.008436559364898755,0.0018718219811631111
0.008402802322269604,0.0014926530361480152
0.008309119248677834,0.0011248818124911621
0.007900375328538566,0.0008631378356691939
0.00811999299920516,0.0012826878476348623
0.00805565945294763,0.0014512030455850603
0.008137493142134062,0.0013408676721779855
0.00801164741770192,0.0017145798946094097
0.008004267470306909,0.0013328363479741777
0.0077513586380206865,0.001174191608475696
0.007864711746253852,0.0010589702468709996
0.0078739520417022,0.0010644083327037
0.00795989072115108,0.001102214450348698
0.007753431060458796,0.0011961481845425817
0.007808907848880214,0.0012790816630069517
0.007780313671594011,0.001293143851123251
0.007886060965484653,0.0012138701167616784
0.007589345847833252,0.0013167948384666891
0.00743274780205044,0.0010153599733851311
0.0075712185927314666,0.0011234181273314134
0.007367428996407954,0.0018023386080786785
