loss_reconstruction,loss_prediction_1,loss_prediction_2,loss_linearity_2,loss_linearity_3,lin_dyn_weight
0.011326267560256408,0.011525552794837312,0.012169744804401526,0.0018949181866525803,0.0032228636611628054,0.7975569367408752
0.011291264192569976,0.011501086008228712,0.012131219002224455,0.0019152124881144338,0.00321899868747932,0.798126757144928
0.011030594131990567,0.011224869193646732,0.011873481177643641,0.001811329827912702,0.0030975014521371596,0.8022682666778564
0.011081170868253548,0.011290029871383769,0.011890942368331372,0.0018445493840931245,0.003177030324535882,0.8014730215072632
0.011220288687954412,0.011396000219271486,0.011983576436970858,0.002088452790607542,0.0034184440520385767,0.7993210554122925
0.010989782092905284,0.011161881025205522,0.011772494248095774,0.0020066187585760283,0.0033159715017216317,0.8029298782348633
0.010765164479263277,0.010889710395928197,0.011503255187265025,0.0019144473009861556,0.00318077603392553,0.8065587878227234
0.010673907862963692,0.010809527917596318,0.011399253112757766,0.0018889670779040995,0.0031292951272038007,0.808017909526825
0.01044945090059066,0.010604450056616891,0.011170816021477617,0.0018057120876424264,0.003080241084598855,0.8116210699081421
0.010222251642020357,0.010378214576900406,0.010968847282780896,0.0016944331910786212,0.0028940533631599988,0.8153069615364075
0.010241683770046138,0.010379605565295123,0.010972681671581013,0.0016995396940100113,0.0029469355240764232,0.8150021433830261
0.010333264511603636,0.010492249903262862,0.011073059123634491,0.0018495461784753223,0.003139353763537119,0.8135660290718079
0.010054852358446826,0.010210816932204585,0.010821645191851878,0.001730648871986258,0.002959923373672786,0.8180450797080994
0.009808148506203753,0.009963918982336185,0.010548658779003477,0.0016690851082937829,0.0028705995454884215,0.8220733404159546
0.009789542437549805,0.009893370894777695,0.010453388444929315,0.0017716970094698388,0.0029360080975414124,0.8223850727081299
0.00976879632087962,0.009897410349557864,0.010473380622847769,0.0018579110503196717,0.003126877878836337,0.8227378726005554
0.009678177026744257,0.009831250633969403,0.010421212117543956,0.0017787211393349924,0.0030569714487799064,0.8242284059524536
0.009495282769453205,0.009650881788474602,0.010219451915097717,0.0017186709135870806,0.002937856161554388,0.8272395133972168
0.009307756461203099,0.009415944830683254,0.009986554356229384,0.0016302465417441106,0.0028414473362617047,0.830329954624176
0.009172707902355082,0.009274542471706467,0.009784927744193365,0.0015606364897833575,0.002741450231347308,0.8325820565223694
0.009045481833085518,0.009149050432563628,0.009675340274436362,0.0015319627903451856,0.002683630765684499,0.8346959352493286
0.009065243609299596,0.009145279938742618,0.009689416901377224,0.0015409897112806372,0.0026799499038481873,0.8343678116798401
0.009401581351389021,0.009461276923250031,0.010010142814393011,0.0018828423231240087,0.003095483324871767,0.8288038372993469
0.009160076241765246,0.009217385227648204,0.009750981658897144,0.0017887672971959082,0.0029091154968978574,0.8327811360359192
0.008768118816684156,0.008876386124815717,0.009427004192499507,0.0016380453944806284,0.0028815697178544613,0.8393206596374512
0.008667324357134784,0.008698579749004953,0.009222379116804008,0.0016221639868997087,0.0028092157870731097,0.841006875038147
0.008543759358159249,0.008606347651689645,0.009110077085510997,0.0015044371278694012,0.002666347663874594,0.8430779576301575
0.008443871891788588,0.008501548705085012,0.009011323990037777,0.0014758893894969217,0.0026277725603556473,0.8447728753089905
0.008323901551681877,0.008408843880931802,0.008922534520994096,0.001463870701673847,0.002591842007917046,0.8467976450920105
0.008321446947903441,0.008405299554735223,0.008932701193246266,0.0015091211466281207,0.0026604497967750436,0.8468424081802368
0.008244014510122322,0.008294844477368682,0.008788972522988416,0.001561483465785148,0.002627042893495336,0.8481406569480896
0.008044866594992229,0.008098432021653092,0.008587919925683297,0.0014640047071164087,0.0025375679510351795,0.8515447974205017
0.007883374331731524,0.007925838072027937,0.008411762508369933,0.0013214245301065028,0.002363291200275389,0.8542680144309998
0.00793165326268481,0.007995612809322023,0.008498796340603156,0.0014483073838805192,0.0025009608283738964,0.8534523248672485
0.007966968175898863,0.00802077782034074,0.008495846540735872,0.0014135355567372085,0.0025026614183947544,0.8528602719306946
0.008043824082502983,0.008133459081185745,0.008659834549731056,0.001578801400309441,0.002723040411736341,0.8515492081642151
0.007878922536069114,0.007964779936627253,0.008530424535274505,0.0016609860671646644,0.002847628320423549,0.854354739189148
0.007892600099412388,0.007965013104797209,0.00845989859944222,0.0015941953311530536,0.0027207321418611795,0.8541478514671326
0.0075835732805648905,0.007640044301148229,0.0081353121855915,0.001460288195001999,0.002533046761215133,0.8593911528587341
0.007516108897058356,0.007556291544597421,0.008009588748416644,0.0014574787335707837,0.0025432070429693135,0.8605688214302063
0.007502270937465982,0.007558138228502849,0.008027030377580015,0.001440131829288982,0.0024989986029647342,0.8607998490333557
0.007327514429945474,0.007388718366222894,0.007892337911481025,0.0014851552765541428,0.0025999433817279417,0.8638099431991577
0.007140296348839398,0.007181789300985784,0.007673386809409865,0.0013398897652858056,0.0023928797735063823,0.8670439720153809
0.007045796047896147,0.007044394744322604,0.007493017523880773,0.0012038991867795886,0.0021654278764988754,0.8686766624450684
0.007051008456580391,0.007071314582088649,0.007546138393398899,0.0012916268355794402,0.0023011829729048198,0.8685810565948486
0.007025498501806451,0.00705052482201749,0.0075006891517031115,0.0012444126876008591,0.002187966740371397,0.8690323233604431
0.006928353144743498,0.006940214865959731,0.007395420368485802,0.001235606841392965,0.002190533882919574,0.8707190155982971
