loss_reconstruction,loss_prediction,loss_linearity,loss_contrast,lin_dyn_weight
0.01851208015137799,0.019143406261787337,0.0036699773341756885,1.031111196425627e-07,0.6908075213432312
0.018056907658602534,0.018666307883831515,0.0033939052791392118,1.0459078936264632e-07,0.6971224546432495
0.017691871885400036,0.018272450922841042,0.003292506299763119,1.0279526208023526e-07,0.7022240161895752
0.017420058305957043,0.018057941881085848,0.003372779923763336,1.0146502660290935e-07,0.7060580253601074
0.017338565877831013,0.017970912423154625,0.00403604595534923,1.0090262492212787e-07,0.7072024941444397
0.017089266010407788,0.01763747734374719,0.0042194409043735375,1.006061296493499e-07,0.7107277512550354
0.016728050487450557,0.017306170199096364,0.0038214613903243965,1.0174169773335962e-07,0.7158835530281067
0.016590370789130317,0.017126246852345824,0.004292479935963576,1.0126550620270791e-07,0.7178583741188049
0.01638872643318477,0.016950986025999763,0.00410139768686515,1.0033674868736853e-07,0.7207576036453247
0.01605951706641641,0.01659157783811757,0.0038991829819837462,1.0064459843306395e-07,0.7255143523216248
0.01562612950202607,0.016172707565228678,0.0035444780867097364,9.8997062991657e-08,0.7318218946456909
0.015430524745511626,0.015976775412625027,0.003393291910216412,9.991956062549434e-08,0.7346843481063843
0.015127027479697009,0.015678017153017643,0.003085671756766117,9.834295866539833e-08,0.7391596436500549
0.014876602544641527,0.01540479034275296,0.0030218124147454633,9.834652558993184e-08,0.7428617477416992
0.014617679655631809,0.01515422390159669,0.0031287702519556472,9.924742272460207e-08,0.7467172145843506
0.014553868336647988,0.015086406010425282,0.0031952802734774096,9.814366563887233e-08,0.7476710677146912
0.014298332258359836,0.014838389288284504,0.003012461937968956,9.87671882057839e-08,0.7514933943748474
0.014129414759955841,0.014607846200086635,0.0030207522769006663,9.852107041297131e-08,0.7540354132652283
0.013897544172550015,0.014425113185461181,0.0028611037901405435,9.734167605301991e-08,0.757534384727478
0.01386469536668174,0.014355473053059852,0.0031921020471778055,9.735431660828908e-08,0.7580355405807495
0.013706942743074957,0.014162751611312177,0.0031428161001047644,9.764893604824465e-08,0.7604301571846008
0.013607251622661668,0.014074367863043703,0.003343552498935894,9.748183771307595e-08,0.7619470357894897
0.013518714273583154,0.013937820453226725,0.0034400805738572303,9.718542770542626e-08,0.7632927894592285
0.013298413975928328,0.013759057619296832,0.003350776145184767,9.732102057569136e-08,0.7666540741920471
0.013067333534579654,0.013531629255805514,0.003142434822759983,9.726431215995035e-08,0.7702045440673828
0.012872120864869123,0.013355520166876168,0.0029093042763833946,9.799339295568643e-08,0.7732189893722534
0.012649612231604535,0.013133430151873076,0.002995454965923331,9.646785059658214e-08,0.7766577005386353
0.012573467919617972,0.013028352975785413,0.002902962076390317,9.725567196028351e-08,0.777841329574585
0.01245760316923061,0.012900573838172585,0.002688639334730065,9.690594993116974e-08,0.7796433568000793
0.012329122268822015,0.012786057520527942,0.002849624987227228,9.736879036381652e-08,0.7816550135612488
0.012127602702610934,0.012561585212341103,0.0026206131493947383,9.746226226070576e-08,0.7848032712936401
0.012046696673129902,0.012473186453050327,0.0027071810034091206,9.752388763217823e-08,0.786075234413147
0.01207022007864378,0.012481678002601335,0.0029806867447849015,9.719987303924427e-08,0.7857027649879456
0.012030662586737734,0.012416250861422146,0.0029449668649244483,9.692585223319838e-08,0.7863189578056335
0.01201457276331116,0.012403811582791103,0.0030670674260575874,9.68107514154326e-08,0.7865784764289856
0.011819046040642357,0.012204513949998741,0.002992061184639306,9.666548805853381e-08,0.789657473564148
0.01177205563829987,0.012187124394759255,0.0029340246617394544,9.819553525858282e-08,0.7903937101364136
0.01162634371223063,0.012014242163771918,0.0030044216990980244,9.677238210770156e-08,0.7926960587501526
0.011447229837104878,0.011827496716867503,0.0028845057841490247,9.671448708559183e-08,0.7955431342124939
0.011277149501319066,0.011671115179863276,0.0026774651529492145,9.868419681424712e-08,0.7982470393180847
0.011107047120903197,0.011479491734972109,0.0025253880003731867,9.726122840447715e-08,0.8009644150733948
0.010991271784973528,0.01140301264123367,0.0023959184829495227,9.781212639836667e-08,0.8028175234794617
0.011011980651271087,0.011406164866030695,0.0025810563578532544,9.704383785447135e-08,0.8024787902832031
0.010942178051768935,0.01132912348566362,0.002505138183721708,9.736115913483445e-08,0.8036046028137207
0.010846422263608381,0.011254822493258654,0.0023532081133219094,9.882908358349596e-08,0.805148720741272
0.010786284105827278,0.011183047976754306,0.0023912591466445465,9.745441076347561e-08,0.8061138987541199
0.010771554467785134,0.01116731945155613,0.0023854641929198926,9.765190611688013e-08,0.8063693046569824
0.010653021415800415,0.011052267600959492,0.0024309819264602085,9.870740313999704e-08,0.8082606196403503
0.010600123746725094,0.010958747246649726,0.0024292542506758395,9.786119647969826e-08,0.8091192841529846
0.010583379598029817,0.010943473321722755,0.0025235804898948995,9.803481049175389e-08,0.8093836903572083
0.01050032982627684,0.010857264648613597,0.002569128133746079,9.85685488785748e-08,0.8107284307479858
0.010545993505929654,0.010890203011259637,0.0026980654683573316,9.83218981787104e-08,0.8099862933158875
0.010421334124162754,0.010787567108789654,0.0026829871779742174,9.773797415846275e-08,0.8120104074478149
0.010391575464074957,0.010758323352733981,0.0026776537638726885,9.796021060992643e-08,0.8124901652336121
0.010222310906940268,0.010616109049791624,0.0024373384795573615,9.903668996003034e-08,0.8152419924736023
0.010169375585467023,0.010550206706886637,0.0023475434167944793,9.91115740589521e-08,0.816103458404541
0.010149383103479969,0.01048375216210336,0.0023678796055000124,9.814506540806178e-08,0.8164287209510803
0.01008876720967705,0.010440690637673514,0.0024650591399380814,9.990033333906467e-08,0.8174141645431519
0.009985374391638243,0.010314302973389306,0.0022950948686676037,9.989818750000268e-08,0.8191059231758118
0.00981357702411132,0.010166914963810118,0.002296230879340111,9.956231394880888e-08,0.8219242691993713
0.009838429499347632,0.010157692705558228,0.0023586434891432442,9.897340902398355e-08,0.8215129971504211
0.009849808995309848,0.010206437742102881,0.0025746450620895657,9.960675129150331e-08,0.8213278651237488
0.009726303749425642,0.01010267847734466,0.0024118800828577926,9.873350848010887e-08,0.8233559131622314
0.009724601591380447,0.01011893448816867,0.0025044112989364375,9.843081727467506e-08,0.8233807682991028
0.009705441144991656,0.010036850278203353,0.002425346115289441,9.963158476011813e-08,0.8237032890319824
0.009603524490711517,0.009962371098571744,0.0022647396471581096,9.813515333689793e-08,0.8253768682479858
0.009469700445378594,0.009802377622964075,0.0021089936054783597,9.768945119503769e-08,0.82758629322052
0.009438432765570307,0.009798417569465196,0.002120060489160925,9.854361593397698e-08,0.8281027674674988
0.009488254381049095,0.009821636375069777,0.0021800531920834615,9.903814657263865e-08,0.827276885509491
0.009394115733417205,0.009736396944095399,0.002186140295832191,9.866363370747422e-08,0.8288391828536987
0.009491238206245464,0.009827781436170873,0.0023648821569020404,9.846413462355486e-08,0.8272281289100647
0.009347688087109906,0.009680805400752989,0.002254429926231863,9.825602376167808e-08,0.8296008110046387
0.009333773336345804,0.009688334075119796,0.002410080400607661,9.85588286539496e-08,0.8298333287239075
0.009222220587007323,0.00956266464780387,0.0022234267919716342,9.886588259178097e-08,0.8316884636878967
0.00919743877992873,0.009511807503992687,0.0021796370357095238,9.846278459235691e-08,0.8320966958999634
0.009112531047104671,0.009417955149414552,0.002118022573098101,9.857950544756022e-08,0.8335086107254028
0.009042037276416297,0.009358941392608526,0.002068215873761567,9.8170502838002e-08,0.83468097448349
0.008983404085978905,0.009330149889791299,0.002103422124228433,9.762708685912003e-08,0.8356610536575317
0.008998874078027843,0.009337911100174243,0.002118649022983282,9.830723257664431e-08,0.8354040384292603
0.008959717439342759,0.009261033577649748,0.002114948752927956,9.766537800715014e-08,0.8360558748245239
0.008909509749458878,0.009183013839172773,0.002221904723123515,9.837638259568848e-08,0.8368944525718689
0.008895226869102936,0.009186734397953061,0.0022134358698786822,9.794564448384335e-08,0.8371323347091675
0.008866578927288586,0.009189438901282347,0.002229318317979694,9.80026158003966e-08,0.8376110792160034
0.008781764960920204,0.009149887883691142,0.0022115505290474873,9.749685148108256e-08,0.8390311598777771
0.008758818660800322,0.009084120839734339,0.0021943475916262607,9.787444099629283e-08,0.8394167423248291
0.008754960031575715,0.009051469089738006,0.002091906592125028,9.73791500769039e-08,0.8394793272018433
0.00867381915899528,0.008975606651392444,0.001974485421318551,9.793184574391489e-08,0.8408440351486206
