,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,(0.6057054996490479+0j),(0.2622166872024536+0.523324728012085j),(0.2622166872024536-0.523324728012085j),(-0.43615347146987915+0.3554506003856659j),(-0.43615347146987915-0.3554506003856659j),(-0.5157375335693359+0.20668239891529083j),(-0.5157375335693359-0.20668239891529083j),(-0.5473425388336182+0j),(-0.01334655936807394+0.5592039227485657j),(-0.01334655936807394-0.5592039227485657j),(0.49891743063926697+0.2518377900123596j),(0.49891743063926697-0.2518377900123596j),(0.33708512783050537+0.4404952824115753j),(0.33708512783050537-0.4404952824115753j),(-0.5105820894241333+0.06417015939950943j),(-0.5105820894241333-0.06417015939950943j),(0.09634609520435333+0.525615394115448j),(0.09634609520435333-0.525615394115448j),(0.17653952538967133+0.49814221262931824j),(0.17653952538967133-0.49814221262931824j),(0.5042398571968079+0.1261061131954193j),(0.5042398571968079-0.1261061131954193j),(-0.1394292712211609+0.48876407742500305j),(-0.1394292712211609-0.48876407742500305j),(0.42936381697654724+0.28152433037757874j),(0.42936381697654724-0.28152433037757874j),(-0.23857440054416656+0.43716683983802795j),(-0.23857440054416656-0.43716683983802795j),(-0.47602033615112305+0j),(-0.3069246709346771+0.3892143666744232j),(-0.3069246709346771-0.3892143666744232j),(-0.07582177966833115+0.4927373230457306j),(-0.07582177966833115-0.4927373230457306j),(0.5057022571563721+0.05540186166763306j),(0.5057022571563721-0.05540186166763306j),(0.36874207854270935+0.35262390971183777j),(0.36874207854270935-0.35262390971183777j),(-0.3897515833377838+0.27513229846954346j),(-0.3897515833377838-0.27513229846954346j),(-0.26887771487236023+0.3990502953529358j),(-0.26887771487236023-0.3990502953529358j),(0.0865773931145668+0.4701295793056488j),(0.0865773931145668-0.4701295793056488j),(0.28203386068344116+0.3897862732410431j),(0.28203386068344116-0.3897862732410431j),(0.04566294699907303+0.4644653797149658j),(0.04566294699907303-0.4644653797149658j),(0.1153891459107399+0.43514642119407654j),(0.1153891459107399-0.43514642119407654j),(-0.38553452491760254+0.1675948202610016j),(-0.38553452491760254-0.1675948202610016j),(0.41373729705810547+0.17166979610919952j),(0.41373729705810547-0.17166979610919952j),(0.2652047574520111+0.34831225872039795j),(0.2652047574520111-0.34831225872039795j),(-0.26051440834999084+0.33666613698005676j),(-0.26051440834999084-0.33666613698005676j),(-0.07745328545570374+0.4097295105457306j),(-0.07745328545570374-0.4097295105457306j),(0.33760789036750793+0.2690533995628357j),(0.33760789036750793-0.2690533995628357j),(-0.39761561155319214+0.026900408789515495j),(-0.39761561155319214-0.026900408789515495j),(-0.18146678805351257+0.3428407609462738j),(-0.18146678805351257-0.3428407609462738j),(0.4071778953075409+0j),(-0.2891019582748413+0.2371404469013214j),(-0.2891019582748413-0.2371404469013214j),(0.3923782408237457+0.017099307850003242j),(0.3923782408237457-0.017099307850003242j),(-0.21943418681621552+0.29498860239982605j),(-0.21943418681621552-0.29498860239982605j),(0.11554662883281708+0.3619738221168518j),(0.11554662883281708-0.3619738221168518j),(0.3002292811870575+0.2419508993625641j),(0.3002292811870575-0.2419508993625641j),(0.34425944089889526+0.13139663636684418j),(0.34425944089889526-0.13139663636684418j),(-0.336846262216568+0.11271659284830093j),(-0.336846262216568-0.11271659284830093j),(-6.358021346386522e-05+0.3442540168762207j),(-6.358021346386522e-05-0.3442540168762207j),(0.2299240380525589+0.2487030029296875j),(0.2299240380525589-0.2487030029296875j),(0.328736275434494+0.06057287007570267j),(0.328736275434494-0.06057287007570267j),(-0.28923872113227844+0.12543553113937378j),(-0.28923872113227844-0.12543553113937378j),(0.16405917704105377+0.2746050953865051j),(0.16405917704105377-0.2746050953865051j),(0.05024167150259018+0.29986560344696045j),(0.05024167150259018-0.29986560344696045j),(0.27372750639915466+0.143531933426857j),(0.27372750639915466-0.143531933426857j),(-0.2804762125015259+0.016658905893564224j),(-0.2804762125015259-0.016658905893564224j),(-0.2603866457939148+0.05669550597667694j),(-0.2603866457939148-0.05669550597667694j),(-0.14109957218170166+0.2314041554927826j),(-0.14109957218170166-0.2314041554927826j),(-0.16457952558994293+0.18773524463176727j),(-0.16457952558994293-0.18773524463176727j),(-0.18407230079174042+0.15202592313289642j),(-0.18407230079174042-0.15202592313289642j),(-0.07071978598833084+0.23243102431297302j),(-0.07071978598833084-0.23243102431297302j),(0.051119349896907806+0.2571544647216797j),(0.051119349896907806-0.2571544647216797j),(0.1916414499282837+0.185063898563385j),(0.1916414499282837-0.185063898563385j),(-0.1684035360813141+0j),(-0.05309784412384033+0.17603613436222076j),(-0.05309784412384033-0.17603613436222076j),(0.20791451632976532+0.01890673115849495j),(0.20791451632976532-0.01890673115849495j),(0.12287990003824234+0.10854120552539825j),(0.12287990003824234-0.10854120552539825j),(-0.029401784762740135+0j),(0.1529482901096344+0.0434962697327137j),(0.1529482901096344-0.0434962697327137j),(-0.07279375940561295+0.042337968945503235j),(-0.07279375940561295-0.042337968945503235j),(0.03036724403500557+0.1152915209531784j),(0.03036724403500557-0.1152915209531784j),(-0.009945717640221119+0.0761270523071289j),(-0.009945717640221119-0.0761270523071289j),(0.054838329553604126+0.08284168690443039j),(0.054838329553604126-0.08284168690443039j)
1,(0.6057770848274231+0j),(0.26226291060447693+0.5231623649597168j),(0.26226291060447693-0.5231623649597168j),(-0.4361683428287506+0.3554037809371948j),(-0.4361683428287506-0.3554037809371948j),(-0.5156804919242859+0.20664004981517792j),(-0.5156804919242859-0.20664004981517792j),(-0.5472065210342407+0j),(0.4988477826118469+0.2517850697040558j),(0.4988477826118469-0.2517850697040558j),(-0.01334956381469965+0.5592547655105591j),(-0.01334956381469965-0.5592547655105591j),(0.33709537982940674+0.4405559003353119j),(0.33709537982940674-0.4405559003353119j),(0.5042672753334045+0.12612339854240417j),(0.5042672753334045-0.12612339854240417j),(0.0962466225028038+0.5256785154342651j),(0.0962466225028038-0.5256785154342651j),(-0.5106207132339478+0.06411076337099075j),(-0.5106207132339478-0.06411076337099075j),(0.5057081580162048+0.05541854724287987j),(0.5057081580162048-0.05541854724287987j),(0.17657634615898132+0.4980783760547638j),(0.17657634615898132-0.4980783760547638j),(0.4293818473815918+0.28152215480804443j),(0.4293818473815918-0.28152215480804443j),(-0.13934408128261566+0.4886762797832489j),(-0.13934408128261566-0.4886762797832489j),(-0.4760853946208954+0j),(-0.23858793079853058+0.4371946156024933j),(-0.23858793079853058-0.4371946156024933j),(0.36873409152030945+0.3525025546550751j),(0.36873409152030945-0.3525025546550751j),(-0.3069111406803131+0.38920146226882935j),(-0.3069111406803131-0.38920146226882935j),(-0.07593367248773575+0.4926666021347046j),(-0.07593367248773575-0.4926666021347046j),(-0.3897871673107147+0.2753673195838928j),(-0.3897871673107147-0.2753673195838928j),(-0.2687697410583496+0.39904409646987915j),(-0.2687697410583496-0.39904409646987915j),(0.08673511445522308+0.4696286618709564j),(0.08673511445522308-0.4696286618709564j),(0.28201544284820557+0.38978859782218933j),(0.28201544284820557-0.38978859782218933j),(0.045727722346782684+0.46467432379722595j),(0.045727722346782684-0.46467432379722595j),(0.1153302937746048+0.43560680747032166j),(0.1153302937746048-0.43560680747032166j),(-0.3854992687702179+0.16746285557746887j),(-0.3854992687702179-0.16746285557746887j),(0.4138345718383789+0.1714756041765213j),(0.4138345718383789-0.1714756041765213j),(0.4071129858493805+0j),(-0.26048925518989563+0.33673977851867676j),(-0.26048925518989563-0.33673977851867676j),(-0.07742930948734283+0.409639835357666j),(-0.07742930948734283-0.409639835357666j),(0.2652692496776581+0.34829482436180115j),(0.2652692496776581-0.34829482436180115j),(0.33790549635887146+0.26934584975242615j),(0.33790549635887146-0.26934584975242615j),(-0.39751574397087097+0.027046319097280502j),(-0.39751574397087097-0.027046319097280502j),(-0.18154478073120117+0.3429045081138611j),(-0.18154478073120117-0.3429045081138611j),(-0.28919103741645813+0.23714540898799896j),(-0.28919103741645813-0.23714540898799896j),(0.3922875225543976+0.016756240278482437j),(0.3922875225543976-0.016756240278482437j),(-0.2193363755941391+0.2949131429195404j),(-0.2193363755941391-0.2949131429195404j),(0.1155092865228653+0.3619500696659088j),(0.1155092865228653-0.3619500696659088j),(0.2999326288700104+0.24199248850345612j),(0.2999326288700104-0.24199248850345612j),(-0.3369612991809845+0.11283601075410843j),(-0.3369612991809845-0.11283601075410843j),(0.34421467781066895+0.13123862445354462j),(0.34421467781066895-0.13123862445354462j),(-7.862803613534197e-05+0.3442207872867584j),(-7.862803613534197e-05-0.3442207872867584j),(0.2297830879688263+0.24847780168056488j),(0.2297830879688263-0.24847780168056488j),(0.32888734340667725+0.0606645829975605j),(0.32888734340667725-0.0606645829975605j),(-0.2892991900444031+0.12539467215538025j),(-0.2892991900444031-0.12539467215538025j),(0.16402216255664825+0.2746535837650299j),(0.16402216255664825-0.2746535837650299j),(0.2737964689731598+0.14349524676799774j),(0.2737964689731598-0.14349524676799774j),(-0.2803836166858673+0.016787918284535408j),(-0.2803836166858673-0.016787918284535408j),(0.050406839698553085+0.29963600635528564j),(0.050406839698553085-0.29963600635528564j),(-0.2602147161960602+0.056356530636548996j),(-0.2602147161960602-0.056356530636548996j),(-0.14114275574684143+0.2313641905784607j),(-0.14114275574684143-0.2313641905784607j),(-0.16445361077785492+0.18765762448310852j),(-0.16445361077785492-0.18765762448310852j),(-0.18406908214092255+0.15206089615821838j),(-0.18406908214092255-0.15206089615821838j),(0.050577037036418915+0.2573743164539337j),(0.050577037036418915-0.2573743164539337j),(-0.07042144984006882+0.23248694837093353j),(-0.07042144984006882-0.23248694837093353j),(0.1917748600244522+0.1850699484348297j),(0.1917748600244522-0.1850699484348297j),(-0.16871847212314606+0j),(-0.05311069265007973+0.17536824941635132j),(-0.05311069265007973-0.17536824941635132j),(0.2079685926437378+0.018124844878911972j),(0.2079685926437378-0.018124844878911972j),(0.12317938357591629+0.10825840383768082j),(0.12317938357591629-0.10825840383768082j),(-0.02868884988129139+0j),(0.15304845571517944+0.04372715577483177j),(0.15304845571517944-0.04372715577483177j),(-0.072750523686409+0.04199058562517166j),(-0.072750523686409-0.04199058562517166j),(0.030126703903079033+0.1156945750117302j),(0.030126703903079033-0.1156945750117302j),(-0.009831225499510765+0.07700735330581665j),(-0.009831225499510765-0.07700735330581665j),(0.054333191365003586+0.08276758342981339j),(0.054333191365003586-0.08276758342981339j)
2,(0.6059321761131287+0j),(0.26240313053131104+0.5230066776275635j),(0.26240313053131104-0.5230066776275635j),(-0.43604204058647156+0.3555772006511688j),(-0.43604204058647156-0.3555772006511688j),(-0.5156958699226379+0.20673762261867523j),(-0.5156958699226379-0.20673762261867523j),(0.49885696172714233+0.2517908215522766j),(0.49885696172714233-0.2517908215522766j),(-0.5475597977638245+0j),(-0.013389387167990208+0.5593211650848389j),(-0.013389387167990208-0.5593211650848389j),(0.33701348304748535+0.4406917095184326j),(0.33701348304748535-0.4406917095184326j),(0.504217267036438+0.12620995938777924j),(0.504217267036438-0.12620995938777924j),(0.09623165428638458+0.5256928205490112j),(0.09623165428638458-0.5256928205490112j),(-0.5104506015777588+0.06442856043577194j),(-0.5104506015777588-0.06442856043577194j),(0.5056949257850647+0.05548681318759918j),(0.5056949257850647-0.05548681318759918j),(0.1765754073858261+0.498022198677063j),(0.1765754073858261-0.498022198677063j),(0.42935124039649963+0.2815309762954712j),(0.42935124039649963-0.2815309762954712j),(-0.13923124969005585+0.4887351095676422j),(-0.13923124969005585-0.4887351095676422j),(-0.47613227367401123+0j),(-0.23860923945903778+0.4371967315673828j),(-0.23860923945903778-0.4371967315673828j),(0.3687242865562439+0.35229235887527466j),(0.3687242865562439-0.35229235887527466j),(-0.30674341320991516+0.38911309838294983j),(-0.30674341320991516-0.38911309838294983j),(-0.07601144164800644+0.49248379468917847j),(-0.07601144164800644-0.49248379468917847j),(-0.389827162027359+0.2756408751010895j),(-0.389827162027359-0.2756408751010895j),(-0.2687644958496094+0.3989545702934265j),(-0.2687644958496094-0.3989545702934265j),(0.08695731312036514+0.4693451225757599j),(0.08695731312036514-0.4693451225757599j),(0.28202173113822937+0.38984614610671997j),(0.28202173113822937-0.38984614610671997j),(0.0456513985991478+0.4649219810962677j),(0.0456513985991478-0.4649219810962677j),(0.11536890268325806+0.4359677731990814j),(0.11536890268325806-0.4359677731990814j),(-0.3860000669956207+0.16721057891845703j),(-0.3860000669956207-0.16721057891845703j),(0.4077075719833374+0j),(0.4138568937778473+0.17102426290512085j),(0.4138568937778473-0.17102426290512085j),(-0.2604019343852997+0.33674976229667664j),(-0.2604019343852997-0.33674976229667664j),(-0.07756362855434418+0.4095606505870819j),(-0.07756362855434418-0.4095606505870819j),(0.26565152406692505+0.3481185734272003j),(0.26565152406692505-0.3481185734272003j),(0.3386562764644623+0.26926201581954956j),(0.3386562764644623-0.26926201581954956j),(-0.39708125591278076+0.02741483598947525j),(-0.39708125591278076-0.02741483598947525j),(-0.18177159130573273+0.3427402079105377j),(-0.18177159130573273-0.3427402079105377j),(-0.28913629055023193+0.23721256852149963j),(-0.28913629055023193-0.23721256852149963j),(0.3919827938079834+0.016055883839726448j),(0.3919827938079834-0.016055883839726448j),(-0.2189757376909256+0.2947815954685211j),(-0.2189757376909256-0.2947815954685211j),(0.11558262258768082+0.3619135618209839j),(0.11558262258768082-0.3619135618209839j),(0.29896703362464905+0.24248306453227997j),(0.29896703362464905-0.24248306453227997j),(-0.33684611320495605+0.11285296827554703j),(-0.33684611320495605-0.11285296827554703j),(0.3441818654537201+0.1312101185321808j),(0.3441818654537201-0.1312101185321808j),(-0.00010544605174800381+0.34395885467529297j),(-0.00010544605174800381-0.34395885467529297j),(0.2290618121623993+0.24817663431167603j),(0.2290618121623993-0.24817663431167603j),(0.3292953073978424+0.06068889796733856j),(0.3292953073978424-0.06068889796733856j),(-0.2894934117794037+0.1254071742296219j),(-0.2894934117794037-0.1254071742296219j),(0.16374830901622772+0.2747778594493866j),(0.16374830901622772-0.2747778594493866j),(0.2741590142250061+0.1436779946088791j),(0.2741590142250061-0.1436779946088791j),(-0.28019842505455017+0.016187530010938644j),(-0.28019842505455017-0.016187530010938644j),(0.05021735280752182+0.2993864119052887j),(0.05021735280752182-0.2993864119052887j),(-0.2599591612815857+0.055993083864450455j),(-0.2599591612815857-0.055993083864450455j),(-0.1405399739742279+0.23127837479114532j),(-0.1405399739742279-0.23127837479114532j),(-0.16444715857505798+0.1876872479915619j),(-0.16444715857505798-0.1876872479915619j),(-0.18409369885921478+0.15211953222751617j),(-0.18409369885921478-0.15211953222751617j),(0.05037716403603554+0.25762081146240234j),(0.05037716403603554-0.25762081146240234j),(-0.07042457163333893+0.23314455151557922j),(-0.07042457163333893-0.23314455151557922j),(0.19240526854991913+0.18456511199474335j),(0.19240526854991913-0.18456511199474335j),(-0.1693660169839859+0j),(-0.052787285298109055+0.17464955151081085j),(-0.052787285298109055-0.17464955151081085j),(0.20779536664485931+0.017683131620287895j),(0.20779536664485931-0.017683131620287895j),(0.12363681197166443+0.10819083452224731j),(0.12363681197166443-0.10819083452224731j),(-0.028397243469953537+0j),(0.15324905514717102+0.04385041072964668j),(0.15324905514717102-0.04385041072964668j),(-0.07257946580648422+0.04214205965399742j),(-0.07257946580648422-0.04214205965399742j),(0.029847634956240654+0.11601512134075165j),(0.029847634956240654-0.11601512134075165j),(-0.009945056401193142+0.07783451676368713j),(-0.009945056401193142-0.07783451676368713j),(0.05381910502910614+0.08250587433576584j),(0.05381910502910614-0.08250587433576584j)
3,(0.6060373783111572+0j),(-0.5474929809570312+0j),(-0.5156725645065308+0.206722229719162j),(-0.5156725645065308-0.206722229719162j),(-0.4360484480857849+0.35559186339378357j),(-0.4360484480857849-0.35559186339378357j),(0.26243653893470764+0.5229241847991943j),(0.26243653893470764-0.5229241847991943j),(-0.013400263153016567+0.5593686103820801j),(-0.013400263153016567-0.5593686103820801j),(0.49880388379096985+0.25174081325531006j),(0.49880388379096985-0.25174081325531006j),(0.33701708912849426+0.4407104253768921j),(0.33701708912849426-0.4407104253768921j),(-0.5105050802230835+0.06439609080553055j),(-0.5105050802230835-0.06439609080553055j),(0.09612777829170227+0.52573561668396j),(0.09612777829170227-0.52573561668396j),(0.17658333480358124+0.4979810416698456j),(0.17658333480358124-0.4979810416698456j),(0.5042644739151001+0.12623435258865356j),(0.5042644739151001-0.12623435258865356j),(0.5056735873222351+0.05551178380846977j),(0.5056735873222351-0.05551178380846977j),(-0.13917772471904755+0.48871803283691406j),(-0.13917772471904755-0.48871803283691406j),(-0.47619718313217163+0j),(-0.30672529339790344+0.38912156224250793j),(-0.30672529339790344-0.38912156224250793j),(-0.2385980486869812+0.4372154474258423j),(-0.2385980486869812-0.4372154474258423j),(0.4293409585952759+0.28153568506240845j),(0.4293409585952759-0.28153568506240845j),(-0.38977861404418945+0.27577704191207886j),(-0.38977861404418945-0.27577704191207886j),(-0.07609976828098297+0.4924394190311432j),(-0.07609976828098297-0.4924394190311432j),(0.36871010065078735+0.35224393010139465j),(0.36871010065078735-0.35224393010139465j),(-0.26877719163894653+0.39889290928840637j),(-0.26877719163894653-0.39889290928840637j),(0.08712038397789001+0.4689014256000519j),(0.08712038397789001-0.4689014256000519j),(0.04574458673596382+0.4651331603527069j),(0.04574458673596382-0.4651331603527069j),(0.28200915455818176+0.3898612856864929j),(0.28200915455818176-0.3898612856864929j),(0.11527784168720245+0.4362441301345825j),(0.11527784168720245-0.4362441301345825j),(0.40814679861068726+0j),(0.4140474498271942+0.17089234292507172j),(0.4140474498271942-0.17089234292507172j),(-0.3860212564468384+0.16717682778835297j),(-0.3860212564468384-0.16717682778835297j),(-0.2603854238986969+0.33672210574150085j),(-0.2603854238986969-0.33672210574150085j),(-0.0775812640786171+0.40948793292045593j),(-0.0775812640786171-0.40948793292045593j),(0.2657051980495453+0.34810391068458557j),(0.2657051980495453-0.34810391068458557j),(0.33893856406211853+0.26946425437927246j),(0.33893856406211853-0.26946425437927246j),(-0.39704009890556335+0.02746385894715786j),(-0.39704009890556335-0.02746385894715786j),(-0.18187591433525085+0.34274226427078247j),(-0.18187591433525085-0.34274226427078247j),(-0.28919681906700134+0.23725949227809906j),(-0.28919681906700134-0.23725949227809906j),(0.3917073607444763+0.015582133084535599j),(0.3917073607444763-0.015582133084535599j),(-0.21890142560005188+0.2947511374950409j),(-0.21890142560005188-0.2947511374950409j),(0.11552517861127853+0.3618627190589905j),(0.11552517861127853-0.3618627190589905j),(0.2987336218357086+0.24255937337875366j),(0.2987336218357086-0.24255937337875366j),(-0.3368723690509796+0.11296692490577698j),(-0.3368723690509796-0.11296692490577698j),(0.3440190255641937+0.13097961246967316j),(0.3440190255641937-0.13097961246967316j),(-0.00012015672109555453+0.3439187705516815j),(-0.00012015672109555453-0.3439187705516815j),(0.22874845564365387+0.24806131422519684j),(0.22874845564365387-0.24806131422519684j),(0.3295162320137024+0.06079108268022537j),(0.3295162320137024-0.06079108268022537j),(-0.2895560562610626+0.12538956105709076j),(-0.2895560562610626-0.12538956105709076j),(0.16375400125980377+0.2747799754142761j),(0.16375400125980377-0.2747799754142761j),(0.27428576350212097+0.14352886378765106j),(0.27428576350212097-0.14352886378765106j),(-0.28012311458587646+0.01623411290347576j),(-0.28012311458587646-0.01623411290347576j),(0.05021258443593979+0.2992328703403473j),(0.05021258443593979-0.2992328703403473j),(-0.25979316234588623+0.055754173547029495j),(-0.25979316234588623-0.055754173547029495j),(-0.1405031681060791+0.23122456669807434j),(-0.1405031681060791-0.23122456669807434j),(-0.16439561545848846+0.1877029538154602j),(-0.16439561545848846-0.1877029538154602j),(-0.18411770462989807+0.15204568207263947j),(-0.18411770462989807-0.15204568207263947j),(0.05021732673048973+0.2579306364059448j),(0.05021732673048973-0.2579306364059448j),(-0.07019425928592682+0.23317795991897583j),(-0.07019425928592682-0.23317795991897583j),(0.19271254539489746+0.18452779948711395j),(0.19271254539489746-0.18452779948711395j),(-0.16980642080307007+0j),(-0.052799493074417114+0.17429602146148682j),(-0.052799493074417114-0.17429602146148682j),(0.2079296112060547+0.01733490265905857j),(0.2079296112060547-0.01733490265905857j),(0.12382975220680237+0.10812700539827347j),(0.12382975220680237-0.10812700539827347j),(-0.027922315523028374+0j),(0.15330807864665985+0.04423907771706581j),(0.15330807864665985-0.04423907771706581j),(-0.07248109579086304+0.04210960865020752j),(-0.07248109579086304-0.04210960865020752j),(0.029760414734482765+0.11614137142896652j),(0.029760414734482765-0.11614137142896652j),(-0.010127493180334568+0.07831544429063797j),(-0.010127493180334568-0.07831544429063797j),(0.053431615233421326+0.08244288712739944j),(0.053431615233421326-0.08244288712739944j)
4,(0.6061466932296753+0j),(0.2624565362930298+0.5228685736656189j),(0.2624565362930298-0.5228685736656189j),(-0.5156549215316772+0.20671916007995605j),(-0.5156549215316772-0.20671916007995605j),(-0.43604469299316406+0.35561367869377136j),(-0.43604469299316406-0.35561367869377136j),(-0.5474328398704529+0j),(0.49875760078430176+0.251682847738266j),(0.49875760078430176-0.251682847738266j),(-0.01340999361127615+0.5594136714935303j),(-0.01340999361127615-0.5594136714935303j),(0.33702173829078674+0.44072064757347107j),(0.33702173829078674-0.44072064757347107j),(0.504318356513977+0.1262495368719101j),(0.504318356513977-0.1262495368719101j),(0.0960312932729721+0.5257819890975952j),(0.0960312932729721-0.5257819890975952j),(-0.5105649828910828+0.06436160206794739j),(-0.5105649828910828-0.06436160206794739j),(0.5056449174880981+0.05554204061627388j),(0.5056449174880981-0.05554204061627388j),(0.17659564316272736+0.49794840812683105j),(0.17659564316272736-0.49794840812683105j),(0.42932477593421936+0.2815258204936981j),(0.42932477593421936-0.2815258204936981j),(-0.13913746178150177+0.48871445655822754j),(-0.13913746178150177-0.48871445655822754j),(-0.4762376844882965+0j),(-0.23858262598514557+0.437234491109848j),(-0.23858262598514557-0.437234491109848j),(-0.3067106306552887+0.3891286253929138j),(-0.3067106306552887-0.3891286253929138j),(0.36870497465133667+0.3522130846977234j),(0.36870497465133667-0.3522130846977234j),(-0.07616249471902847+0.49240919947624207j),(-0.07616249471902847-0.49240919947624207j),(-0.3897162675857544+0.2758648693561554j),(-0.3897162675857544-0.2758648693561554j),(-0.2688109576702118+0.3988453447818756j),(-0.2688109576702118-0.3988453447818756j),(0.08726799488067627+0.46854206919670105j),(0.08726799488067627-0.46854206919670105j),(0.2819993495941162+0.3898717164993286j),(0.2819993495941162-0.3898717164993286j),(0.04580865427851677+0.46530628204345703j),(0.04580865427851677-0.46530628204345703j),(0.11520033329725266+0.4364355802536011j),(0.11520033329725266-0.4364355802536011j),(0.40872251987457275+0j),(-0.3860546946525574+0.1671774536371231j),(-0.3860546946525574-0.1671774536371231j),(0.4142799973487854+0.17077983915805817j),(0.4142799973487854-0.17077983915805817j),(-0.2603703737258911+0.33668389916419983j),(-0.2603703737258911-0.33668389916419983j),(-0.077609121799469+0.40942874550819397j),(-0.077609121799469-0.40942874550819397j),(0.26575514674186707+0.34808340668678284j),(0.26575514674186707-0.34808340668678284j),(0.3391660153865814+0.2696547210216522j),(0.3391660153865814-0.2696547210216522j),(-0.3970103859901428+0.027499672025442123j),(-0.3970103859901428-0.027499672025442123j),(-0.18197228014469147+0.34272387623786926j),(-0.18197228014469147-0.34272387623786926j),(-0.28923699259757996+0.23730872571468353j),(-0.28923699259757996-0.23730872571468353j),(0.3913734555244446+0.01511235348880291j),(0.3913734555244446-0.01511235348880291j),(-0.21883879601955414+0.2947317063808441j),(-0.21883879601955414-0.2947317063808441j),(0.11545869708061218+0.3617747724056244j),(0.11545869708061218-0.3617747724056244j),(0.298554003238678+0.24267637729644775j),(0.298554003238678-0.24267637729644775j),(-0.336855411529541+0.11304326355457306j),(-0.336855411529541-0.11304326355457306j),(0.3438185155391693+0.1307082325220108j),(0.3438185155391693-0.1307082325220108j),(-0.00013026432134211063+0.3438737988471985j),(-0.00013026432134211063-0.3438737988471985j),(0.32977601885795593+0.060914456844329834j),(0.32977601885795593-0.060914456844329834j),(0.22837011516094208+0.24796345829963684j),(0.22837011516094208-0.24796345829963684j),(-0.2896198332309723+0.12537649273872375j),(-0.2896198332309723-0.12537649273872375j),(0.16376550495624542+0.27477869391441345j),(0.16376550495624542-0.27477869391441345j),(0.2744256258010864+0.14331647753715515j),(0.2744256258010864-0.14331647753715515j),(0.05015212669968605+0.29909560084342957j),(0.05015212669968605-0.29909560084342957j),(-0.2800723910331726+0.01626606658101082j),(-0.2800723910331726-0.01626606658101082j),(-0.2596535086631775+0.055578265339136124j),(-0.2596535086631775-0.055578265339136124j),(-0.1404823511838913+0.23119086027145386j),(-0.1404823511838913-0.23119086027145386j),(-0.16436703503131866+0.1877283900976181j),(-0.16436703503131866-0.1877283900976181j),(0.0502246618270874+0.25827258825302124j),(0.0502246618270874-0.25827258825302124j),(-0.18414752185344696+0.15196731686592102j),(-0.18414752185344696-0.15196731686592102j),(-0.07000522315502167+0.23315662145614624j),(-0.07000522315502167-0.23315662145614624j),(0.19304628670215607+0.18448525667190552j),(0.19304628670215607-0.18448525667190552j),(-0.17021544277668+0j),(-0.052845776081085205+0.17408998310565948j),(-0.052845776081085205-0.17408998310565948j),(0.20801310241222382+0.017137859016656876j),(0.20801310241222382-0.017137859016656876j),(0.1239440068602562+0.10814933478832245j),(0.1239440068602562-0.10814933478832245j),(-0.027533845975995064+0j),(0.15340907871723175+0.04461017996072769j),(0.15340907871723175-0.04461017996072769j),(-0.07241936028003693+0.042185112833976746j),(-0.07241936028003693-0.042185112833976746j),(0.02972410060465336+0.11619925498962402j),(0.02972410060465336-0.11619925498962402j),(-0.010295078158378601+0.07860560715198517j),(-0.010295078158378601-0.07860560715198517j),(0.05309653654694557+0.08238237351179123j),(0.05309653654694557-0.08238237351179123j)
