loss_reconstruction,loss_prediction,loss_linearity,lin_dyn_weight
0.3278327413282829,0.327897830519216,0.00516403654688158,0.010483182035386562
0.19613885392132777,0.19683419555505544,0.005259733012831837,0.02540787309408188
0.11068697030039319,0.11253555246876008,0.018670612014830112,0.12301155924797058
0.07596077996708113,0.0776323541779141,0.01356744468112254,0.22620269656181335
0.06170289586959831,0.06289384386255019,0.007843519134032502,0.29583242535591125
0.05323860355860107,0.054042751653664234,0.004943981492672185,0.3486284017562866
0.048397958338580245,0.04917917623316954,0.0042915512200934315,0.3833232820034027
0.04433407911146933,0.04474361813140299,0.003815479069104263,0.41523513197898865
0.04115660238921163,0.04146044147038588,0.00341523604295229,0.4419834315776825
0.038437249193881855,0.03868508187120146,0.003312358381126785,0.466485857963562
0.03643006312064127,0.03667338795700278,0.003485176862709364,0.48537054657936096
0.034421231477813494,0.03462412773104679,0.00359950682345588,0.5050448179244995
0.032583346810121955,0.03292459398807693,0.0035741436301453423,0.5237322449684143
0.031074920244734665,0.031315974621526674,0.0035728145697860713,0.5396584272384644
0.029489548911837405,0.029622532746906894,0.0035410718461773272,0.5567611455917358
0.028332881120110964,0.028543774962385284,0.003414084815892114,0.5697460174560547
0.027270117999321653,0.02737570280363988,0.003412288409500475,0.5817582607269287
0.026645039770023114,0.02679370973888415,0.0037908190287070363,0.5890902876853943
0.025640416525843635,0.02574754632190469,0.003627086804190965,0.6009944081306458
0.02490801906997173,0.025069920401071415,0.0037873653256791286,0.6097431182861328
0.023835592326425993,0.023936287242789372,0.003228689497711272,0.6227977275848389
0.023292806573791413,0.023405223785232923,0.003114003720555964,0.6295612454414368
0.022737982999982847,0.022887977529267203,0.0030994103864414604,0.6365718841552734
0.021852315645714868,0.021926466280709322,0.0028263177621570333,0.6477890610694885
0.02153837832624727,0.021732863498197485,0.002902808145060636,0.6518374085426331
0.021361773539004952,0.021506123089958133,0.003073729298154926,0.6541125178337097
0.020547824504787735,0.02066604025542097,0.0027418377513974785,0.6647369265556335
0.02006156257685803,0.02016836297935519,0.0027241434994960158,0.6711859703063965
0.019784836712775217,0.019886832244834056,0.0028942302069139866,0.6749363541603088
0.01963215286346607,0.019723382775968905,0.002791120839896974,0.6769613027572632
0.018974513284882016,0.019159035582404994,0.0026744241631482465,0.6857325434684753
0.018542524397213402,0.018659252069151432,0.0024647073219118305,0.6916821599006653
0.018352772036802033,0.018455393722245902,0.002535194485640558,0.6942943930625916
0.01794435841408396,0.01808728700648524,0.002539548967046109,0.6998946070671082
0.017463966969390655,0.01761171254192057,0.002374791993070444,0.7065792083740234
0.017182982599128028,0.017243146109856645,0.002294674819090651,0.7105679512023926
0.01707057953480102,0.01713513404170885,0.0024210447386211788,0.7121500968933105
0.01663871833819886,0.016689636107863753,0.0022707731149661237,0.7182595133781433
0.016669421197082496,0.016743588276287347,0.0023620006414230206,0.7178177833557129
0.016377632054263083,0.016469446622614247,0.002423505502910261,0.7220553159713745
0.01570173483042311,0.01588693690853288,0.0023184233147216507,0.7317197918891907
0.01614038743348368,0.01619399265054084,0.0025008269794779673,0.7257890105247498
0.015277286487114653,0.015373480084274794,0.0022024493870492676,0.7378334403038025
0.014705486006375612,0.014860090387650533,0.0019669169382174716,0.7462217807769775
0.014545125781930483,0.014609279992413425,0.0020480720674614086,0.7486259937286377
0.014423783404138388,0.0145432530170751,0.0020232245518923323,0.7503467202186584
0.014191518100752587,0.014352823330473963,0.0022063249685918915,0.7538526654243469
0.014222896198464943,0.014347344309830633,0.0021691570974806517,0.7534181475639343
0.014021859214648644,0.014108668288700383,0.002078177425173928,0.7564258575439453
0.013708868078967361,0.013864562984046603,0.002262871859759971,0.7610859870910645
0.01339219705558734,0.013540793442474454,0.002135459185408144,0.765865683555603
0.013060815599884328,0.013170994813216916,0.0019681786612080706,0.7709139585494995
0.012901115568289809,0.012952921217951633,0.0019131717718413584,0.7734199166297913
0.012736015918167762,0.012903210312507588,0.002023107535767571,0.7759057283401489
0.012430078327535943,0.012588743217808791,0.00203250348817647,0.7806172966957092
0.012214668279878256,0.012342448391259996,0.0019883120778308875,0.7840027213096619
0.012261317433644555,0.01240009609759653,0.0021928606265232005,0.7832250595092773
0.012120302419500281,0.012289571673197337,0.001936932869665025,0.7853593230247498
0.011630535385404131,0.011763767643904079,0.0018796345119766551,0.7930971384048462
0.011779792399592598,0.011969560155540146,0.0020113196979269347,0.7908290028572083
0.011298254416910956,0.01137489479674331,0.0018855099352176523,0.7983460426330566
0.010928293255634667,0.011071846141272672,0.001710582510181191,0.8042097091674805
0.01071720398543028,0.010881129290219445,0.0017454847855738118,0.8076033592224121
0.010697615095701359,0.010822569539435906,0.001766666194458989,0.8079215288162231
0.010327011796248823,0.010464734255508507,0.001499626440328144,0.8138659000396729
0.01029677474596625,0.01038753746162311,0.0016192023485684243,0.814407229423523
0.010308697350303226,0.010424662898257175,0.0016614453805905165,0.8142781853675842
0.010250761158684464,0.010360264401613228,0.0017873977317821844,0.8151085376739502
0.010078478162613855,0.010197240652032096,0.001692496175845291,0.8179343342781067
0.009598268355784723,0.009746420272094155,0.0015480660458267654,0.8257819414138794
0.00952859674567911,0.009675267874075964,0.001601625016351148,0.8269246816635132
0.00974304343126814,0.0099047168679835,0.001788680484436013,0.8234076499938965
0.009766169833693524,0.009985034858393445,0.001823992905052174,0.823040246963501
0.009627628507187475,0.00977752950222259,0.0017732045589509264,0.8253597021102905
0.009494972927121311,0.009655784451010719,0.0017444303683092663,0.8275166153907776
0.009094070276150595,0.009220018533455462,0.0015647030627759467,0.8341545462608337
0.008712070128922887,0.008823305253568668,0.0014103761485255955,0.8404673337936401
0.008760160139834274,0.008891205406989951,0.0014875460851153524,0.8396822214126587
0.008630703213367482,0.008786966010488709,0.0014329933946522766,0.8418400883674622
0.00883446222335979,0.008961768360214242,0.0017279157968707402,0.8384937644004822
0.00879335972972354,0.008966064470103535,0.0015295720262822493,0.839340329170227
0.008325896680295148,0.008470201439126806,0.0014685090442734892,0.846978485584259
0.008029380921853691,0.008170885475846781,0.0013639313112956848,0.8519657850265503
0.007943671712297297,0.008087452639633385,0.001283606976094648,0.8534571528434753
0.008220438718116636,0.008367479740125165,0.0015522802879674306,0.8487938046455383
0.008086630470311674,0.008187531487362074,0.001395631348402127,0.8510674238204956
0.007745843096049478,0.007919025999411501,0.0013207406632355027,0.8567794561386108
0.007518790864532978,0.007633624756933457,0.0013080830049099295,0.8606879711151123
0.007737352421642069,0.007886623629136636,0.0013053985417136379,0.8569511771202087
0.007447315554756262,0.0075754335639503945,0.0012777975987300935,0.8618936538696289
0.007482008354353841,0.007600292607133174,0.0014273230505772634,0.8614238500595093
0.0075758117383430855,0.0077250735389802795,0.0013298442398120547,0.8597330451011658
0.007693213552995597,0.007868286637943887,0.0015123472920426694,0.857791006565094
0.007469792222359465,0.0076300873977928636,0.0013813631059464576,0.8615706562995911
0.00741176113071814,0.0075227660376668455,0.0013167036986902316,0.8625696897506714
0.00703011987725867,0.007164817243494872,0.0011469821909744662,0.8691344857215881
0.006785483960931167,0.006921305175091642,0.0011718107242918705,0.8733444213867188
